model,k,max_loglik,AIC,delta_AIC,akaike_weight
no_prolif_no_shed,5,-858.8014517052708,1727.6029034105416,0.0,1.0
Cell_num_prolif_cst_shed,7,-1012.6005928972065,2039.201185794413,311.5982823838715,2.1741659759312514e-68
Cell_num_prolif_no_shed,6,-1349.8187611326393,2711.6375222652787,984.0346188547371,2.0873607592389787e-214
