S0
302.0
294.5
287.5
282.0
275.5
269.5
263.0
259.0
253.0
248.0
242.0
236.0
232.0
227.0
221.0
217.5
213.5
209.5
205.5
202.0
198.5
195.5
192.0
190.0
186.5
184.0
180.5
177.0
174.0
171.5
170.0
167.0
165.0
162.0
160.5
157.5
155.0
151.5
150.0
147.0
146.0
143.5
141.0
140.0
138.0
136.5
135.0
132.0
130.5
129.0
127.0
125.0
124.0
