NND_med
41.17121392662552
42.081823514062535
42.33138198517474
42.697890879410394
43.454236736463045
43.877971885797926
44.27111339353323
44.56502679676796
45.03818738721951
45.98646650245878
46.05940754898859
46.81720142956051
46.82195347536345
47.35733328789659
48.0792208796322
48.75498171772872
49.593910572712275
49.47227929087856
50.263264697893206
50.79807578728508
51.132624706069315
51.44132735403089
51.87828127952965
52.238411119393845
53.06659982364765
53.661991157444135
54.358417003752116
54.9088496207178
54.820242021142406
55.25122445665313
56.20773381294795
56.727242610154306
56.79655588299123
57.423484438721914
57.803131447118915
58.7629769524978
58.6786033823782
59.13899736857606
59.37556241533826
60.168480136483225
60.54242682797151
61.474597753304536
61.5239064727291
62.21075924922502
62.73160362653883
62.845545834496676
63.64047107872729
64.88432914892297
64.58649461820428
64.86112825148147
65.32651936318678
65.54499783729398
66.41078770303798
