step,hours,S0,S1,S2,Ncells
56,28.0,373.0,4.005361930294906,29.34048257372654,1494.0
67,33.5,352.0,4.605113636363637,39.40056818181818,1621.0
69,34.5,348.0,4.704022988505747,40.79022988505747,1637.0
81,40.5,323.0,5.538699690402477,56.10216718266254,1789.0
85,42.5,316.0,5.8765822784810124,62.712025316455694,1857.0
99,49.5,287.0,7.177700348432055,92.30662020905923,2060.0
101,50.5,285.0,7.340350877192982,96.65964912280701,2092.0
105,52.5,280.0,7.689285714285714,106.25357142857143,2153.0
116,58.0,261.0,9.007662835249041,148.72413793103448,2351.0
119,59.5,257.0,9.326848249027238,160.6498054474708,2397.0
122,61.0,254.0,9.68503937007874,172.4488188976378,2460.0
124,62.0,250.0,9.972,183.292,2493.0
126,63.0,249.0,10.164658634538153,190.33333333333334,2531.0
131,65.5,242.0,10.818181818181818,217.11570247933884,2618.0
133,66.5,240.0,11.075,229.31666666666666,2658.0
135,67.5,239.0,11.259414225941423,237.2928870292887,2691.0
140,70.0,232.0,12.107758620689655,277.7801724137931,2809.0
144,72.0,228.0,12.671052631578947,326.6798245614035,2889.0
