step,hours,S0,S1,S2,Ncells
28,14.0,684.0,1.510233918128655,3.0248538011695905,1033.0
35,17.5,671.0,1.5499254843517138,3.2369597615499255,1040.0
42,21.0,662.0,1.5800604229607251,3.395770392749245,1046.0
45,22.5,656.0,1.5975609756097562,3.4847560975609757,1048.0
49,24.5,653.0,1.6125574272588055,3.560490045941807,1053.0
50,25.0,653.0,1.6125574272588055,3.560490045941807,1053.0
55,27.5,644.0,1.639751552795031,3.7142857142857144,1056.0
59,29.5,640.0,1.65625,3.79375,1060.0
64,32.0,632.0,1.6867088607594938,3.930379746835443,1066.0
67,33.5,629.0,1.7042925278219396,4.012718600953895,1072.0
76,38.0,620.0,1.7467741935483871,4.25,1083.0
77,38.5,620.0,1.7467741935483871,4.25,1083.0
80,40.0,615.0,1.767479674796748,4.414634146341464,1087.0
82,41.0,614.0,1.773615635179153,4.454397394136808,1089.0
91,45.5,602.0,1.8205980066445182,4.730897009966777,1096.0
96,48.0,597.0,1.8442211055276383,4.876046901172529,1101.0
97,48.5,597.0,1.847571189279732,4.899497487437186,1103.0
101,50.5,589.0,1.8811544991511036,5.144312393887946,1108.0
106,53.0,582.0,1.9106529209621994,5.309278350515464,1112.0
111,55.5,576.0,1.9461805555555556,5.557291666666667,1121.0
113,56.5,574.0,1.9529616724738676,5.7264808362369335,1121.0
115,57.5,571.0,1.9702276707530648,5.823117338003502,1125.0
122,61.0,561.0,2.014260249554367,6.096256684491979,1130.0
126,63.0,557.0,2.035906642728905,6.258527827648115,1134.0
127,63.5,557.0,2.0412926391382404,6.299820466786356,1137.0
128,64.0,557.0,2.0412926391382404,6.299820466786356,1137.0
130,65.0,556.0,2.0485611510791366,6.347122302158273,1139.0
133,66.5,553.0,2.0632911392405062,6.461121157323689,1141.0
134,67.0,553.0,2.0632911392405062,6.461121157323689,1141.0
135,67.5,553.0,2.065099457504521,6.47377938517179,1142.0
137,68.5,551.0,2.0852994555353903,6.6225045372050815,1149.0
138,69.0,551.0,2.088929219600726,6.705989110707804,1151.0
140,70.0,550.0,2.098181818181818,6.76,1154.0
143,71.5,547.0,2.1115173674588665,6.828153564899451,1155.0
144,72.0,547.0,2.1115173674588665,6.828153564899451,1155.0
