stage,merge_prob,adhesion,fragment_rate,heading_sigma,dist_s,dist_scale,init_n_clusters,nnd_rmse,s0_rrmse,s1_rrmse,s2_rrmse,penalty,score
7,0.8080921040586296,0.7318486021336532,0.0007977305892204045,0.771954004146562,0.6242094638586223,2.104607217051095,778,0.8671465300720428,0.22991839772158917,0.07751676666626561,0.21460506207846608,0.4452345980005523,1.312381128072595
7,0.7426915850025229,0.674947902212571,0.0004031160546760201,0.7618532408516142,0.6087892574637959,2.157618498830925,780,0.671072721845685,0.2649879996266167,0.045191938372724706,0.17530607731422543,0.6498799962661667,1.3209527181118517
7,0.8358163195449376,0.6801192042278763,0.0009778662305521435,0.7584165771282074,0.618969582753286,2.1477450499722868,781,0.8195162000028231,0.25498695896664964,0.04448087087273944,0.17984117536371566,0.5498695896664962,1.3693857896693193
7,0.8426982880544543,0.7094414861917678,0.001026492665966741,0.789253372884863,0.6119198879162215,2.1142520041045123,779,0.9557658401399113,0.24553178868488132,0.05598280481135876,0.19973527359979892,0.4553178868488131,1.4110837269887244
7,0.7861620938244662,0.7121428198583981,0.0006336848224353753,0.750613468879389,0.6244773453502683,2.157826930063696,781,0.7965549716181092,0.2648381278789331,0.06359553483713513,0.16527145640492624,0.6483812787893312,1.4449362504074403
7,0.8026644275895406,0.6699813392296559,0.00046243450634036326,0.7844598895941775,0.6262430163811359,2.1571367690540777,782,0.8141178512404847,0.2637449328110572,0.03938686442034696,0.1972270652262655,0.637449328110572,1.4515671793510567
7,0.8212497273600243,0.6801124939426851,0.0009402249614661844,0.7600646136190604,0.6303309364176495,2.114415704158167,780,0.7301486871508777,0.2554790472840506,0.05630118349262285,0.2223624187170536,0.7784146600110414,1.508563347161919
7,0.7451641171698474,0.7366535011046689,0.0005039289255528767,0.7833370754459223,0.6219465299080894,2.142787903860692,780,1.1243174322255178,0.2460721268297505,0.044328571377200254,0.15741150636379922,0.4607212682975048,1.5850387005230226
7,0.8189950151402863,0.7007433961263521,0.0015393467539598846,0.7657931044162388,0.6210136002533305,2.144031303281133,780,1.1297505841209494,0.2575274548956683,0.04970755716806318,0.18090237513860583,0.575274548956683,1.7050251330776325
7,0.7570205118585981,0.7399748959878749,0.00046008399212922244,0.779577950857255,0.6237431571131952,2.1258812813889065,781,1.272425854723785,0.22260988184170113,0.06368570540405233,0.22462303857431906,0.47232920416020174,1.7447550588839866
7,0.8659863679288891,0.7442973018892736,0.0004098130120482769,0.7544126209211885,0.6139614813519847,2.105032488714582,782,1.2864967179219604,0.2386611827773819,0.05546000828823972,0.2080495114415934,0.4671069421897528,1.7536036601117133
7,0.8004276918172242,0.6619957686399981,0.0009952309546840475,0.7755493175396535,0.6337173839858452,2.160155954055799,780,1.1091473805293006,0.2653198844970499,0.032812606288396454,0.18036599845798962,0.653198844970499,1.7623462254997997
7,0.7637142276924095,0.6970184832480797,0.0005065081799590371,0.7750229941034468,0.6106395355574672,2.117506342549657,782,1.376216405888957,0.23951452719497923,0.04163012117964482,0.17136011173024512,0.3951452719497922,1.7713616778387493
7,0.8385250620848792,0.733606151774339,0.0008969995033076557,0.7727678766460103,0.6264796299810461,2.151978920840909,779,1.2029440961667528,0.25758336051614866,0.052256230357409526,0.136459708679958,0.5758336051614865,1.7787777013282393
7,0.8398305005860643,0.7231603763067608,0.0015004932694833994,0.7644520173717576,0.6167285276495494,2.1746881706729497,779,1.0474918976842993,0.2764257394417934,0.03165103359230315,0.12060639596211649,0.7642573944179337,1.811749292102233
7,0.7542799786507236,0.7251262782178055,0.0007785183339204927,0.7595222054791053,0.6280405877421041,2.15523825123129,781,1.1667503399051002,0.2677986342082454,0.03154057059019065,0.16866818261643055,0.6779863420824539,1.8447366819875541
7,0.8395994814130701,0.7215627102781105,0.0013081767660349938,0.7561036809095673,0.6086488048298392,2.1342343711891116,782,1.1486072783313905,0.2700307693501127,0.030789429192902812,0.16750093371165783,0.7003076935011271,1.8489149718325177
7,0.8119308024258578,0.7053341065197681,0.0012752589473838695,0.7792329733592002,0.6228049787901927,2.134835186498008,781,1.1622379297391747,0.2577186959774361,0.06089533224760263,0.2117535208251689,0.6947221680260496,1.8569600977652243
7,0.7669332242222936,0.7172571523554274,0.0009077557490603819,0.7821011314000774,0.6062413471682699,2.1742539638400076,779,0.9945288810051787,0.23800710565915073,0.07152877032644374,0.24833229820195857,0.8633940386110928,1.8579229196162714
7,0.7626200976332013,0.7426994217697437,0.0011399637933892225,0.7791343255639515,0.633775209221264,2.1861997687614734,779,0.7333257064380142,0.263382607374277,0.06506795539032383,0.2515365672789947,1.1491917465327166,1.8825174529707307
