model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_no_shed,6,-1457.4770599874714,2926.954119974943,0.0,0.7310583940500142
Cell_num_prolif_cst_shed,7,-1457.477059048668,2928.954118097336,1.9999981223932082,0.26894160594998573
no_prolif_no_shed,5,-2069.4379243173385,4148.875848634677,1221.921728659734,3.365270905016849e-266
