stage,merge_prob,adhesion,fragment_rate,heading_sigma,nnd_rmse,s0_rrmse,s1_rrmse,s2_rrmse,penalty,score
1,0.6470852319929378,0.69393563179594,0.011905518555709675,0.2297828460164527,26.45068980355328,0.5250362848532375,0.492838572188912,0.7582912054427591,11.761660624849087,38.21235042840237
1,0.6641097250672279,0.9788248333246651,0.00047886265832695755,0.33816756513668916,26.593228621884432,0.5127423809470233,0.4911168316038095,0.7619262577756901,11.65785470326523,38.251083325149665
1,0.8513391449452362,0.7285350781814083,0.007938393459878292,0.3705222741888086,26.208510611281323,0.5468735675408715,0.49652156796046226,0.7655561488049571,12.08951284306291,38.29802345434423
1,0.8417602423210423,0.7637444135290661,0.0013998919335695271,0.38243874702651237,26.330573744857645,0.5357277409527456,0.49571641270471944,0.7691289997612554,12.005731534187204,38.33630527904485
1,0.7161838465143504,0.6778307550463176,0.00910915637263303,0.27560639321131825,26.476953948038805,0.522340526880085,0.4946756309470006,0.7730611229556292,11.900772807827149,38.37772675586595
1,0.6552676220002027,0.609969440974042,0.006036949125585441,0.1610839931882625,27.096674190546803,0.5087425683588375,0.4847547027662905,0.7407287670464999,11.34226038171628,38.43893457226308
1,0.9581540108530484,0.9517728239486842,0.0026257573596407385,0.5411005266517727,25.67081871669504,0.5934747748291772,0.5067419574328921,0.78530786130094,12.855245935630093,38.52606465232513
1,0.9044452691367327,0.8251270283873404,0.001171036743032419,0.5565897495221351,25.799959842907175,0.5827925642569908,0.5067446162039816,0.7863731444137084,12.759103248746808,38.55906309165398
1,0.8920258311276335,0.725695252487153,0.006891187148700497,0.43325676985202394,26.56758613698257,0.5561554871309068,0.49594043755521255,0.7645829945519984,12.166789192381177,38.73437532936374
1,0.759487574576774,0.872951977937759,0.008595824499596937,0.42134797514000816,26.347562143218,0.5663885616495201,0.4999587988300992,0.7796715841713315,12.46018944650951,38.80775158972751
1,0.6481876310495497,0.7863250123981517,0.0026526883105488183,0.3681080300688764,26.967110542561162,0.5459169588655826,0.4903364153442302,0.753573529047426,11.898269032572387,38.865379575133545
1,0.8071732439742662,0.8990614079037755,0.003919184220340783,0.4792289778075922,26.348665060819265,0.5731619441280752,0.5015307985978321,0.7813388545534008,12.56031597279308,38.90898103361235
1,0.716242363107297,0.6928182064479937,0.00410690543241881,0.14735571736831563,26.748651315168953,0.5485848780409862,0.5026045619775411,0.7683629898373927,12.195524298559201,38.944175613728156
1,0.8980139546590608,0.9557993429218113,0.002746328797792603,0.6201328466565525,25.981614500324756,0.608083673209378,0.5141543243067087,0.7949914173343235,13.172294148504102,39.15390864882886
1,0.9369649146413791,0.8279847802095421,0.011169027776032328,0.513745229697397,26.691574795547275,0.5686179221487077,0.5067650526283638,0.7756772493834887,12.510602241605602,39.20217703715288
1,0.784753438831027,0.8308319331839624,0.007774627566759611,0.4989350890788014,25.94265737216694,0.6143326101764768,0.5194076995278915,0.7944516490682243,13.281919587725925,39.224576959892865
1,0.818424091960257,0.9669053198571362,0.002952505833161637,0.5794527938156647,26.561454355606177,0.5939560233622302,0.5051769429548238,0.7806304040990384,12.797633704160924,39.3590880597671
1,0.9643288368663866,0.7722828014979211,0.009008358236113085,0.497618092560334,26.709582427506845,0.5703360217723703,0.5079738853419294,0.789151373309053,12.674612804233528,39.38419523174037
1,0.9997745871084739,0.8949221701149042,0.005289616754944453,0.5731354256278403,26.475675117053296,0.6012647432450768,0.5067691142272358,0.7866216070131357,12.946554644854482,39.42222976190778
1,0.9601061668611447,0.9633413844217291,0.0019351492421125535,0.6186672808840616,25.75719996821294,0.6531524526388383,0.5205798185343262,0.7941503494241962,13.678826205973607,39.43602617418655
1,0.8969936846692962,0.7342788334445807,0.0003086857643595398,0.5266851409768915,26.431255196970213,0.5961766085588845,0.5124193184899208,0.7965373789242122,13.051333059730176,39.48258825670039
1,0.7710258170165359,0.7971744648759816,0.007720849385627465,0.5259582798786869,26.559282825788717,0.6131624822604772,0.5127995667360414,0.7876710572196264,13.136331062161451,39.69561388795017
1,0.880026422387568,0.7889329034419875,0.0097840191784897,0.4967513153501406,26.816101168937276,0.5969216394029618,0.5063950376820082,0.7857689097714071,12.890855868563772,39.70695703750105
1,0.6403923168423928,0.7068795727345085,0.01099058224081451,0.3550256651564636,27.34480933862484,0.5670578378889088,0.5050664235455186,0.7769717673974436,12.490960288318709,39.83576962694355
1,0.8869578021305574,0.9368911718894103,0.004256669442822354,0.6510357645704382,26.141054050488812,0.6609935423070524,0.5226666063019698,0.797582281235233,13.81242429844255,39.95347834893136
1,0.675826796748882,0.7280479870070153,0.006884099818740113,0.4134663778486382,27.27571523571234,0.5925665466502682,0.5147840937397961,0.7793166593383786,12.866672997284429,40.142388232996765
1,0.6051431550979721,0.8417262987094551,0.005999503321622928,0.581105697072321,26.131670783307342,0.6615088396526286,0.5331260740692956,0.809052476699743,14.036873904216671,40.16854468752401
1,0.9567287056932882,0.7438184475729366,0.0029882300675710552,0.6256985241260694,26.271992887563282,0.6667076140424474,0.5264437039445486,0.8011255022549008,13.942768202418966,40.21476108998225
1,0.9365946233614728,0.930685448063526,0.0047228144842460995,0.665267745770302,26.359952543092323,0.6675083423776903,0.5265145910004001,0.8015558479929914,13.955787813710819,40.31574035680314
1,0.8651845351075396,0.7286062061232992,0.00210533470339922,0.5395772462678073,27.07267708717557,0.6291688081004474,0.5178308877433074,0.7911084040231332,13.38108099866888,40.45375808584445
1,0.9768483477882137,0.9150906505291134,0.0077405097762310035,0.6276858139927595,26.459829128147128,0.6697618599892885,0.532033074455647,0.8048077248139588,14.06602659258894,40.52585572073607
1,0.7171663503751978,0.7870800337141658,0.003580094895887599,0.51261954611412,27.283519637290578,0.6199215251954305,0.5159636297720557,0.7888909873222575,13.247761422897437,40.531281060188014
1,0.6335637555850763,0.8219078479266027,0.002934039012429225,0.5128660701101855,27.089196945123,0.6335944265787001,0.5250319195665005,0.7975999314528827,13.562262775980832,40.65145972110383
1,0.7892019443451955,0.823318958779419,0.011510065341608297,0.6591321373219909,26.65221469780744,0.6646439877027699,0.530411235005941,0.8072501581240055,14.023053808327163,40.6752685061346
1,0.7680773039682535,0.7979318711668225,0.005745656766392804,0.6405113782796985,27.052934249845467,0.6425505006326009,0.5243784068806235,0.7995914525799813,13.665203600932056,40.718137850777524
1,0.90968486305235,0.9833857603856135,0.010683066030536785,0.5967483721600396,27.071947725427286,0.6498018499993123,0.5230792318140608,0.7964042583540267,13.692853401673998,40.764801127101286
1,0.9159237533102019,0.7691784179086371,0.0023671925676788893,0.7065996525187929,26.49486738639192,0.6967626314118534,0.5400765106436562,0.8130786666604165,14.49917808715926,40.99404547355118
1,0.7418933821881458,0.9735330035956777,0.011717987497213407,0.5467645614222965,27.020161830821184,0.6681238461731929,0.5298723689850926,0.8053887696740216,14.033849848323072,41.05401167914425
1,0.7790807606154883,0.7460723204529566,0.0025056916784843373,0.5758926968048422,27.28362205980049,0.6441982010869995,0.5299232394881868,0.8084442001033594,13.825656406785455,41.10927846658595
1,0.9097528080314644,0.8608392467463818,0.0026357876247411756,0.6955535124751329,26.86425008627695,0.6785254109837451,0.5363655815705263,0.8110044925275262,14.258954850817975,41.123204937094926
1,0.8393187379962007,0.6616630011771024,0.009134153178955575,0.39565335214926317,28.026052510657458,0.6060688445814182,0.5183370066170049,0.7883735314279143,13.127793826263375,41.153846336920836
1,0.7134137065280425,0.9324230750453024,0.007493942846286042,0.5842148756059635,26.930457080175504,0.6788276598488256,0.5363416415557591,0.8128640746271961,14.280333760317808,41.21079084049331
1,0.6017200763001941,0.7581407223041826,0.00496517572356061,0.6368090483221203,27.082924395430187,0.68800322384566,0.5269224445248863,0.8005921214392517,14.155177898097982,41.23810229352817
1,0.604092760862668,0.6433797292050856,0.0041057933704117585,0.42901495079089935,28.035488760497785,0.6244881767637801,0.5206625892805504,0.7908511046476527,13.360018706919833,41.395507467417616
1,0.6643146018112451,0.9132537317108603,0.00196534580380086,0.6825575770417507,26.63177234490749,0.723480047908967,0.5410878644141897,0.8149353514750175,14.795032637981741,41.42680498288923
1,0.9310490492873643,0.9539520388400878,0.0032541831165744817,0.771892619412084,26.17492963622114,0.7537406091412975,0.5496085714896832,0.825657093317684,15.290062739486647,41.46499237570779
1,0.9947361106111549,0.8023177411275028,0.00538893535042622,0.7283472011679213,26.69872089968406,0.7269598772020484,0.5428215727701743,0.8109628405386874,14.807442905109099,41.50616380479316
1,0.621892457320289,0.8650728274476256,0.003934447011168733,0.6761955808243977,26.93251223011847,0.7098703072408868,0.5448562343312238,0.8246517967964954,14.793783383686058,41.726295613804524
1,0.8217130156108932,0.7752580041323877,0.0030393872934025242,0.7250927145557742,27.362904803861095,0.7045575607535789,0.5366205670007456,0.8125561961239397,14.537343238782642,41.90024804264374
1,0.6923513448247562,0.6534248424567957,0.005131372410283665,0.6472139910286078,27.2828146575827,0.7114811672005408,0.5410987121447588,0.8168023973751201,14.693822767204196,41.9766374247869
1,0.8308710017984797,0.7665082571969865,0.00022126777256046442,0.7352248486204034,27.250713426651483,0.7411442469167752,0.5433844080053948,0.8174766751204938,15.020053300426637,42.27076672707812
1,0.6308273951661686,0.7649008443254067,0.00048333371162396143,0.6282981371951737,27.80437926691655,0.6974941012616196,0.5368210831298198,0.8128393710154798,14.471545554069191,42.275924820985736
1,0.863058704003191,0.6667653435141901,0.009369178444310145,0.7260122930326024,27.088622959745372,0.7677966124209851,0.5530537472411082,0.8289362764675006,15.497866361295939,42.58648932104131
1,0.9023795329427915,0.6682919106353017,0.0015700358859317496,0.6579711466469114,27.986533518328898,0.7106887841041886,0.540557290228381,0.815328066302558,14.665741406351275,42.65227492468017
1,0.8783979480535133,0.725528130904948,0.0032863259464792397,0.6606727116006844,28.034086345965807,0.7371299550157737,0.5490869719074343,0.8238603568504529,15.100772837736608,43.13485918370242
1,0.9571825322852503,0.9266576282116291,0.0038575723110201797,0.8054168646786491,27.438245363513367,0.7755130335203895,0.5600348327862867,0.8344010526511892,15.699489189578653,43.13773455309202
1,0.8395402655265196,0.7519739736715351,0.00773484106659137,0.6455496300588849,28.24268488011355,0.7345281473078935,0.543750047551568,0.8121337229144338,14.904119177738952,43.146804057852506
1,0.9502639406252715,0.8169783544785485,0.0007450069368124876,0.8502071408662494,27.51617797441602,0.797811898006343,0.5576756625293581,0.8248813927015519,15.80368953237253,43.319867506788555
1,0.8543483216578606,0.9010928388316346,0.00627881361660375,0.760716206700456,27.858554793353708,0.7842923980677045,0.5520378579646108,0.8247851756720463,15.611154317043617,43.469709110397325
1,0.6448851696273271,0.6507504311626241,0.006219446518658603,0.6661423183202962,27.975970053359095,0.7796401725402532,0.5554851506823493,0.8323854118265792,15.675107350491817,43.65107740385091
1,0.677984770088292,0.9504285795306874,0.0040360398494398275,0.7614463846699907,28.096137861756095,0.7834701311059331,0.5506272103987491,0.8223674790325566,15.564648205372388,43.660786067128484
1,0.6440528475989664,0.9663695097907807,0.007540422943243497,0.6919205618806713,28.532367524043675,0.761513243852345,0.5492985805564391,0.8220939095100213,15.329057339188054,43.86142486323173
1,0.6024622677341153,0.7805506431592795,0.007436428843708265,0.7421269001972726,28.58206172236702,0.7982121311442467,0.5559205123660885,0.8304353642231989,15.84568007733534,44.42774179970236
1,0.9064145365865132,0.6270857442482162,0.0073604096962036,0.7856629519893175,28.245939870571657,0.8224149032304663,0.5662892476786814,0.8406358142092263,16.29339965118374,44.539339521755394
1,0.7736728932883153,0.7219676730634493,0.003134048750142901,0.8442349991304624,28.311909638760614,0.8246937747971226,0.5683199557830363,0.8393734947486896,16.323872253288485,44.635781892049096
1,0.9189849262085731,0.8426838706739916,0.004272186828274047,0.8574558327837187,28.293903871086112,0.8412069907190572,0.5632056247497949,0.8387651105654502,16.431777260343022,44.725681131429134
1,0.8871337429131593,0.8875172820110107,0.01023650486512499,0.8837006790811949,28.33646392538962,0.8374281737253998,0.5714217227961598,0.8429051179635523,16.51755014485112,44.85401407024074
1,0.9308375228053437,0.7861406868302889,0.011536126683927308,0.8493591477984297,28.40359861996131,0.8338710563788849,0.5682801363979834,0.8428980696796016,16.450492624564696,44.854091244526
1,0.6299305770216888,0.896052499985172,0.002727310195422358,0.7956412444626797,28.39346501902058,0.8337420464546507,0.5694292041241297,0.8436818549812888,16.46853105560069,44.861996074621274
1,0.8611139210740528,0.7193211069422277,0.011610153961916208,0.8358801284298226,28.34725305817002,0.8503700250202889,0.5756702315346315,0.8481897433637766,16.74229999918697,45.08955305735699
1,0.9552128479947857,0.9518669009190295,0.008954611172170623,0.8868538400677367,28.24778515801288,0.8698347876874095,0.5784168279942083,0.8485635993661842,16.96815215047802,45.2159373084909
1,0.7254666966255232,0.6471398578097581,0.00802556370295572,0.7557236651497683,28.996411429567218,0.8331720612726272,0.5639270883225734,0.8320810581951648,16.291802077903654,45.28821350747087
1,0.7741252623802578,0.7199966014980599,0.0026711102305873907,0.7996992457537436,28.552830685852634,0.8941910251837899,0.5868195372446847,0.8527946706822771,17.33805233110752,45.89088301696015
1,0.7683970829377373,0.7243172047101217,0.006984994203862276,0.8806656109365834,29.48218615299719,0.8679434980031253,0.5781842589192943,0.8499279905073522,16.96055747429772,46.44274362729491
1,0.7836006545369665,0.6201835794441836,0.00235958189501872,0.7735164670015402,29.604084386177767,0.8608774272913327,0.581587121820581,0.850895388346434,16.933599374583476,46.53768376076124
2,0.9847709586875736,0.7522928209973766,0.005788228239808276,0.13330971210730302,23.48327312550205,0.4040645229416556,0.44325917935677245,0.7047541128518958,9.520778151503238,33.00405127700529
2,0.9362939881079894,0.8453024007760223,0.0026915096112585845,0.1654636609236319,23.872920852599695,0.3982107455166496,0.44200259917258494,0.7019083621647357,9.421217068539702,33.294137921139395
2,0.9697059233196439,0.9755747417854035,0.006689088436302366,0.20985563732280624,23.35284746074863,0.4187132872324056,0.45557688719000655,0.7241134758390415,9.984036502614536,33.336883963363164
2,0.8688023762485876,0.8621554638070849,0.006798596761732424,0.12935114548359036,24.031518823998248,0.3927750522003133,0.442674834852667,0.7022008065705296,9.3765069362351,33.40802576023334
2,0.9040923801931179,0.874517366073702,0.0018321531074516288,0.2012366940101542,23.426629314283918,0.4293006676371409,0.45558876890015954,0.7294456199655674,10.14335056502868,33.5699798793126
2,0.8521621846277871,0.7644626332406074,0.0047988298442077654,0.20087303379021768,23.491504825375394,0.4243023820852609,0.4650091491125142,0.7217407467976525,10.110522779954275,33.60202760532967
2,0.9665957413972366,0.9086568626842737,0.00445498325732884,0.170977807628744,23.82661777131423,0.4144926478267353,0.4542444531468963,0.7174411125769596,9.861782135505912,33.68839990682014
2,0.9191792665982262,0.963222257364859,0.006058415541066094,0.1721956795731392,24.078525058416947,0.4060399860351881,0.4487854383792002,0.7162423073358393,9.710677317502277,33.789202375919224
2,0.9434921697031451,0.7939220098874357,0.005585148781954295,0.14270092187573583,24.372917195145764,0.4050479050608684,0.44511192488236234,0.7023586099194669,9.525184398626976,33.898101593772736
2,0.8919850883406854,0.8177744152232064,0.0012589243054993916,0.14136495543957495,24.057152992896345,0.40303659744378784,0.4606615701565317,0.7285132374618908,9.922114050622103,33.97926704351845
2,0.9035092370759112,0.9848332771010033,0.005191122126344026,0.16890457238544623,23.98598302086138,0.424682155163608,0.4615359533840032,0.7140255191299693,10.002436276775803,33.98841929763718
2,0.8410263323314677,0.930793306529692,0.0033574358248134647,0.1557110607387417,24.419641300334682,0.3971573836794436,0.4487870795701825,0.7138488196511361,9.597932829007622,34.01757412934231
2,0.8802626743593174,0.9313771485841157,0.010255861486196697,0.17989318982758898,23.859397883494815,0.4393362329026892,0.45772194399714555,0.7209054045168605,10.17963581416695,34.039033697661765
2,0.9326678868340696,0.989741405449824,0.003228057180148302,0.14590508651784492,24.617017049292343,0.39355434517382476,0.44613836522962624,0.7100522184296357,9.497449288330866,34.11446633762321
2,0.9874803766005062,0.7814167710768337,0.0036630126267785832,0.20231880029544203,23.72531056491605,0.44066830876480206,0.4669576078593256,0.7357560053166167,10.433819219407443,34.1591297843235
2,0.906460743282756,0.9875837824409454,0.008425765161657502,0.11390934895765163,23.91029575100275,0.43279477502022284,0.46257875258225667,0.7327467087323757,10.281202363348552,34.191498114351305
2,0.9400229154020194,0.8555517572388726,0.0050494627107314834,0.11284066031245367,24.212268203979562,0.4108170805685764,0.46146363375259924,0.7336126342139665,10.058933485351421,34.27120168933098
2,0.8464912713300587,0.861327743988522,0.002002122161588103,0.2457060121040887,24.40015038048333,0.40405262801101,0.4507650602188584,0.7333970050774057,9.882146933072741,34.28229731355607
2,0.7649399229311425,0.9807270733102378,0.0014652086883719957,0.253135377981545,24.306400781268447,0.4131930153835533,0.4546198377157892,0.730747670444492,9.985605235438344,34.29200601670679
2,0.9394844538894038,0.7916565587554979,0.011161965625420649,0.12176615426929978,24.45493687008936,0.425043433913068,0.450050440312386,0.7099465038570886,9.850403780825426,34.305340650914786
2,0.8684486067256407,0.9099237175875987,0.005179028917708807,0.16648440892750577,24.780221703198173,0.39406574039755593,0.44994507970857295,0.7116215480117305,9.556323681178593,34.33654538437676
2,0.9288294854524564,0.9033904475129856,0.00383632321874357,0.2306097003682095,24.384518652510113,0.4212197827248221,0.45492699748770093,0.7197842011718679,9.959309813843909,34.343828466354026
2,0.9332099099219288,0.9366998081836959,0.010034146933695224,0.1811148039439708,23.994845763266547,0.43805757503527865,0.4644235298258199,0.7328484422695825,10.35329547130681,34.348141234573355
2,0.9134205221895266,0.9776956355586597,0.008744571017548396,0.26007669063824745,24.55037386307024,0.40178018998668286,0.45501275822172343,0.7264706578315295,9.832636060399357,34.3830099234696
2,0.9555361992394004,0.7073330186900137,0.00737686848328655,0.19410066131074272,24.437227032320717,0.42157743885894294,0.45483351823773166,0.7225486387348836,9.989595958315583,34.426822990636296
2,0.959403722988874,0.7405558233312332,0.001370996053347812,0.12461933802875386,24.583916056611347,0.4238537784419154,0.454555026641896,0.7104635427053689,9.888723477891805,34.47263953450315
2,0.9324623243966793,0.7055435095732355,0.009428251648530754,0.13453833828991785,24.54881569048893,0.40654028221191124,0.45884320371027565,0.7282366509954018,9.936201369175887,34.48501705966481
2,0.8581746086681035,0.9312858052069347,0.003786238937588486,0.1200312828394275,24.175981824541857,0.4373285154014166,0.4618624774819466,0.733563071630196,10.327540645135592,34.50352246967745
2,0.9052047258660728,0.9014456398939161,0.010270587400060722,0.19753979692984897,24.025268973681282,0.4476563136846367,0.4657974427575636,0.7352459797710599,10.4869973621326,34.512266335813884
2,0.7471993859717713,0.972931241510956,0.0008900497042464702,0.19010562816108112,24.416703573847002,0.42304709301476545,0.4574172697584397,0.7320807213160924,10.125450840892974,34.542154414739976
2,0.8743838307836839,0.7915684775113534,0.0014176891737691611,0.2641230390373537,24.430523326985284,0.4328811529789524,0.4560121363921052,0.7259338337481207,10.148271231191783,34.578794558177066
2,0.8981827413253671,0.840407074067635,0.006524649802617107,0.2110537131200843,24.232803344524022,0.42820292836432144,0.4665361908374608,0.7439312068931383,10.386703260949204,34.61950660547323
2,0.8330544614760782,0.9970944457798998,0.002032530910154105,0.149061991370541,24.197111619446012,0.4544295892944578,0.4661652866680437,0.7312070093797881,10.518018853422895,34.71513047286891
2,0.9473345704100035,0.8932176410658166,0.010400536270448926,0.20621177670624377,24.546805764251634,0.42756654758283247,0.4644719505292746,0.7284206286339316,10.204591267460387,34.75139703171202
2,0.9764442956118476,0.9721667109165352,0.011512850469695086,0.2501660179394098,24.925959289854138,0.41851506035616654,0.4529243070925847,0.7206987516107847,9.921381190595358,34.847340480449496
2,0.9488027568149197,0.8343843784867123,0.010927535940109399,0.14855637152870801,24.71355252414375,0.44433300130487596,0.4605923260984663,0.7184032852140579,10.233286126174,34.94683865031775
