param,distance
0.4,1.1731277154133406
0.4,1.7439176238476732
0.4,1.4613435303999227
0.4,1.6285469889170745
0.4,1.1065319586348485
0.4,1.386726502950348
0.4,1.4096564930255597
0.4,1.2384712124281843
0.4,1.679320879480682
0.4,1.5936341556471882
0.4,1.7504450050875309
0.4,1.355677928947195
0.4,1.383899392874376
0.4,1.377766625007219
0.4,1.1923822183400148
0.4,1.5266037729869486
0.4,1.1993780496824997
0.4,1.281676670297254
0.4,1.5894621991404396
0.4,1.534120701521646
0.4,1.15139533299219
0.4,1.337335009545867
0.4,1.3407769755077015
0.4,1.648986519211121
0.4,1.498507309188441
0.4,1.3293142107852343
0.4,1.3906941519775338
0.4,1.4796703928519932
0.4,1.3204967992441852
0.4,1.663089204649218
0.4,1.2018941595871813
0.4,1.4627850988088469
0.4,1.3138664471381634
0.4,1.4118685402629796
0.4,1.4463430517999623
0.4,1.416246519389274
0.4,1.1991330561205473
0.4,1.604826870184237
0.4,1.1590168870357362
0.4,1.2010489652956422
0.4,1.5874927413031426
0.4,1.362563742627215
0.4,1.1677119608977042
0.4,1.5357704197999584
0.4,1.6035862878619123
0.4,1.4305842160387927
0.4,1.4087199873258
0.4,1.4404546505957625
0.4,1.4356529479223006
0.4,1.5023737815744447
0.4,1.5977602388284209
0.4,1.2146777959512316
0.4,1.0932233208813384
0.4,1.7169402546580268
0.4,1.7768736760878439
0.4,1.2007204275949634
0.4,1.3021841734758042
0.4,1.2222935399761257
0.4,1.7398030983823531
0.4,1.1335508730788744
0.4,1.3465091342706523
0.4,1.2967862749903547
0.4,1.6179669347061612
0.4,1.2617697987816576
0.4,1.439803592205763
0.4,1.4354025771837537
0.4,1.4737090344630681
0.4,1.5599345345951559
0.4,1.3406705286079377
0.4,1.4666437153382312
0.4,1.3619498192915476
0.4,1.2207580345659137
0.4,1.6558042798620742
0.4,1.2852093354867513
0.4,1.2177917132970995
0.4,1.2017373215328957
0.4,1.578177823045516
0.4,1.6378423862458669
0.4,1.3867456226657235
0.4,1.3964413393180914
0.4,1.3430165459990648
0.4,1.65826292517941
0.4,1.2545814141253986
0.4,1.3383533474018314
0.4,1.5864435985590937
0.4,1.2621092467416208
0.4,1.4408145607526928
0.4,1.5529689443417642
0.4,1.4435472212307012
0.4,1.4404833560877577
0.4,1.2910592066501
0.4,1.3379415076437227
0.4,1.2496776289142182
0.4,1.421264826953521
0.4,1.103514998153621
0.4,1.3021190766692596
0.4,1.2514088467488584
0.4,1.4965809609755358
0.4,1.35682778794684
0.4,1.2338508847607177
0.5,1.1413182845010583
0.5,1.407233348014299
0.5,1.2221935697901771
0.5,1.300174710280104
0.5,1.0666387026221322
0.5,1.4097895789407322
0.5,1.3624834195391125
0.5,1.1713077596260868
0.5,1.114988687408344
0.5,1.182534442967771
0.5,1.3460469260995724
0.5,1.3964736895595007
0.5,1.167655193932997
0.5,1.5853220202451384
0.5,1.2788844411064701
0.5,1.31932467309379
0.5,1.0945994663122234
0.5,1.3442969583960802
0.5,1.295097360742409
0.5,1.1839843054064187
0.5,1.3725844226444064
0.5,1.272243633635103
0.5,1.308598947617852
0.5,1.1059768672909434
0.5,1.27759932697264
0.5,1.2353861257344636
0.5,1.1947649998389358
0.5,1.2349249744869437
0.5,1.623610944066938
0.5,1.2822292054382969
0.5,1.3830330253022505
0.5,1.3741300687602809
0.5,1.1981863617421604
0.5,1.4339788881392206
0.5,1.450014388675714
0.5,1.2081256739444568
0.5,1.2609449878983565
0.5,1.5088560225453942
0.5,1.250545431306844
0.5,1.260237602372849
0.5,1.063721642029766
0.5,1.2303787624117541
0.5,1.1242395720176774
0.5,1.1130742810670347
0.5,1.328476619593745
0.5,1.1587522706029576
0.5,1.1971989923171844
0.5,1.1853360859631508
0.5,1.1679936667238
0.5,1.1455699751849748
0.5,1.3394679702358465
0.5,1.0509584547765525
0.5,1.1977078379887032
0.5,1.2399336225063846
0.5,1.5044854685692963
0.5,1.2635588229779393
0.5,1.1454146895948853
0.5,1.3611962731881526
0.5,1.3020105628771246
0.5,1.3483053891892938
0.5,1.2987737212253994
0.5,1.2220408573629424
0.5,1.4134019232806954
0.5,1.3009472424558235
0.5,1.4476358980962676
0.5,1.4302830219639415
0.5,1.3654700809910831
0.5,1.3911895386577158
0.5,1.4690764115572528
0.5,1.110983041377713
0.5,1.1232086788439593
0.5,1.2481483750177922
0.5,1.334723336908901
0.5,1.2280631019937946
0.5,1.1030709557538008
0.5,1.1984250082816312
0.5,1.2963727674168517
0.5,1.3342765905299279
0.5,1.1897679346047862
0.5,1.2379173642930625
0.5,1.1700262931595884
0.5,1.3225286785989887
0.5,1.175086628229075
0.5,1.2911550683524757
0.5,1.3136637423372892
0.5,1.1498490400194865
0.5,1.18887515888074
0.5,1.4577579503413503
0.5,1.3947260566935031
0.5,1.4423775743593645
0.5,1.2591097543862142
0.5,1.6209319873979415
0.5,1.29017300633718
0.5,1.1229460590154077
0.5,1.4439352364673728
0.5,1.2554760424634892
0.5,1.3428391259250707
0.5,1.1159136366171023
0.5,1.3473348021193816
0.5,1.257883438678629
0.6,1.3330349943920459
0.6,1.1653041514618647
0.6,1.2394680399123896
0.6,1.3632005231028332
0.6,1.4309357383751875
0.6,1.0527323324567515
0.6,1.1744804904189636
0.6,1.1300352585113669
0.6,1.236856472191431
0.6,1.2389217027034998
0.6,1.3252790596085375
0.6,1.190841192111601
0.6,1.1689789175105614
0.6,1.1944402233264055
0.6,1.1171263621303409
0.6,1.025296436871833
0.6,1.130616032853169
0.6,1.3829938896068588
0.6,1.1891062210642565
0.6,1.2147306629619217
0.6,1.2043562527634089
0.6,1.1576111194527967
0.6,1.026057437760758
0.6,1.2710594460332023
0.6,1.2211185171231878
0.6,1.3639420843951058
0.6,1.2621151150223657
0.6,1.1929284625801013
0.6,1.3881198576387093
0.6,1.42588557090548
0.6,1.1670985964584666
0.6,1.3302594125000975
0.6,1.2280884240772016
0.6,1.2069562811163494
0.6,1.189341530711852
0.6,1.3941815703739582
0.6,1.3426174752069489
0.6,1.3280384092269975
0.6,1.3682598226851643
0.6,1.248751765641625
0.6,1.3566977618328837
0.6,1.0825850629559928
0.6,1.2008116291110489
0.6,1.1675128010722209
0.6,1.1897247603434933
0.6,1.3352591371206968
0.6,1.2698223108217352
0.6,1.0148115936574842
0.6,1.3540664804633147
0.6,1.363995523137099
0.6,1.0305545985411049
0.6,1.2366834073451263
0.6,1.3654764947715572
0.6,1.561332419154613
0.6,1.3746839630078898
0.6,1.3906935904381954
0.6,1.2696548655216482
0.6,1.103840562006803
0.6,1.3354251175170562
0.6,1.2510054983633303
0.6,1.2025340255540138
0.6,1.014810482246573
0.6,1.1354946926982998
0.6,1.159851688068584
0.6,1.3105495736926933
0.6,1.109392498287365
0.6,1.1692199560239929
0.6,1.359292373016761
0.6,1.2804871413529861
0.6,1.3330717774946463
0.6,1.3499365208143492
0.6,1.2769847147093902
0.6,1.2578141961950453
0.6,1.2773486161429906
0.6,1.2780460711761794
0.6,1.734010842102483
0.6,1.1745341996043246
0.6,1.3931067702433966
0.6,1.2082593940951762
0.6,1.1643718349521655
0.6,1.2318767105584518
0.6,1.3333059234228362
0.6,1.3709979131870536
0.6,1.2785561814929627
0.6,1.301563719848272
0.6,1.1782394822912354
0.6,1.2555491298434385
0.6,1.045653220517342
0.6,1.292468689480631
0.6,1.584560325909613
0.6,1.3597053157773302
0.6,1.254128909538434
0.6,1.2200955363264816
0.6,1.3136412277404834
0.6,1.3500987174345151
0.6,1.1051882009597311
0.6,1.3549699645536515
0.6,1.3872723170001136
0.6,1.1841886112960438
0.6,1.1400773623625269
0.7,1.2363403706303138
0.7,1.3540148515736874
0.7,1.4047955931868084
0.7,1.1298250185751175
0.7,1.5169938623965014
0.7,1.109953254727425
0.7,1.4331169918377766
0.7,1.2260235873336014
0.7,1.2890118376880926
0.7,1.326926785254849
0.7,1.087332267527965
0.7,1.3168831696202161
0.7,1.460146273130189
0.7,1.2043793115311625
0.7,1.2703844902345252
0.7,2.1125138925604166
0.7,1.180213630972102
0.7,1.5846098052269832
0.7,0.99106244121928
0.7,1.1794539234175403
0.7,1.176046411379843
0.7,1.467275019609175
0.7,1.3427875999718888
0.7,1.3464790756901421
0.7,1.3715505589532053
0.7,1.2951520885554186
0.7,1.3583040537595115
0.7,1.0787471722330215
0.7,1.394572379235231
0.7,1.2558976261219994
0.7,1.459735876612753
0.7,1.1969925701970197
0.7,1.362466274795013
0.7,1.955044049752894
0.7,1.1656205361019
0.7,1.2661086735691196
0.7,1.4519911151525184
0.7,1.280980187315589
0.7,1.4117643563665099
0.7,1.1124612934910802
0.7,1.542203120121677
0.7,1.2808491677959413
0.7,1.3883270532695102
0.7,1.4194794755830948
0.7,1.133415897819207
0.7,1.3219640130136794
0.7,1.3269290846842992
0.7,1.3738903283280246
0.7,1.2041253153968619
0.7,1.2933776800080936
0.7,1.505915776182508
0.7,1.447184001382348
0.7,1.20974593484112
0.7,1.3809044298849495
0.7,1.5787916362754197
0.7,1.330676426559075
0.7,1.3943226496506849
0.7,1.2932509615444399
0.7,1.0774088172831309
0.7,1.356074644335599
0.7,1.2359178054754543
0.7,1.3405281383323673
0.7,1.2620354993845964
0.7,1.1571920939137275
0.7,2.600319377437618
0.7,1.3345891560365513
0.7,1.296386026200494
0.7,1.5264232846254875
0.7,1.3442419523201115
0.7,1.305392994056309
0.7,1.1897823458186114
0.7,1.3354201541087107
0.7,1.3157473288600576
0.7,1.4261579643981077
0.7,1.188695575437076
0.7,1.3150522436552872
0.7,1.3919911528485192
0.7,1.1169714885674507
0.7,1.2358608519361953
0.7,1.2107316305122808
0.7,1.2193998307537872
0.7,1.2248294148055614
0.7,1.1941788683705312
0.7,1.2232765195072373
0.7,1.2914569776640885
0.7,1.4449408701846531
0.7,1.5012662659408158
0.7,1.0714368518883792
0.7,1.4151708321133663
0.7,1.2054439549728448
0.7,1.4771401675385825
0.7,1.470414555182905
0.7,1.2615804097327319
0.7,1.2825983974021586
0.7,1.1343090724545
0.7,1.3071162149072004
0.7,1.2204461365321355
0.7,1.1457663040567327
0.7,1.2505629134442477
0.7,1.2169048331796273
0.8,1.4885983670409155
0.8,1.3124438025432892
0.8,1.8291124825615985
0.8,1.292338138529974
0.8,1.3282152882733853
0.8,1.268967690383207
0.8,1.2771952998900673
0.8,1.2801161432497912
0.8,1.3295715558557244
0.8,1.5992917339473631
0.8,1.2573012114200521
0.8,1.2125671462360066
0.8,1.8423245270349558
0.8,1.3328864171234722
0.8,1.4143004863768016
0.8,1.4440359880795084
0.8,1.2304989294607926
0.8,1.271171744253778
0.8,1.2905331540564717
0.8,1.2157224844632455
0.8,1.2501479325826708
0.8,1.3108627481827628
0.8,1.3319058285043421
0.8,1.2277271666586071
0.8,1.3868865463485067
0.8,1.2351584860931686
0.8,1.202320515675414
0.8,1.4589248547342424
0.8,1.2181002601388922
0.8,1.2678087761458527
0.8,1.3968424328223126
0.8,1.4155582783853229
0.8,1.6872229077373246
0.8,1.53609246908387
0.8,1.6247336914865262
0.8,1.3102911590534707
0.8,1.3852779338735532
0.8,1.4394030001601883
0.8,1.3881305195860714
0.8,1.3239469764023257
0.8,1.1606235303111236
0.8,1.3403926928841785
0.8,1.5021939498642112
0.8,1.3098655012028666
0.8,1.6545169950333538
0.8,1.2976547929007898
0.8,1.373384020298149
0.8,1.2268321455070654
0.8,1.4954168422831584
0.8,1.1636855762562859
0.8,1.335030631327972
0.8,1.6169882568678602
0.8,1.5566913504682842
0.8,1.353267632476593
0.8,1.4564393103976143
0.8,1.3670522627019324
0.8,1.2995793852280917
0.8,1.413600547135707
0.8,1.4370925718898762
0.8,1.2615901455719478
0.8,1.4365486536467285
0.8,1.141301704157433
0.8,1.175178046561816
0.8,1.4383862385905604
0.8,1.4695022952154668
0.8,1.3594289215065756
0.8,1.819465712031594
0.8,1.5710897065887461
0.8,1.2886021231811304
0.8,1.4962926237507623
0.8,1.249768238820715
0.8,1.2307844308669333
0.8,1.197167455755467
0.8,1.1458471478996637
0.8,1.1243550167802854
0.8,1.6914382945780364
0.8,1.7643791475454058
0.8,1.251445419419064
0.8,1.3577920700066348
0.8,1.1331190431152307
0.8,1.5817843355785826
0.8,1.4101616632076128
0.8,1.841024360558929
0.8,1.5192291215253324
0.8,1.2595193312619746
0.8,1.2990397861191103
0.8,1.0813647945590248
0.8,1.4284880663963166
0.8,1.3876907299672723
0.8,1.223556977150882
0.8,1.2624741450080705
0.8,1.250502398754629
0.8,1.2719973397422084
0.8,1.0932556882256268
0.8,1.8120670322853865
0.8,1.2319071694710138
0.8,1.6766419778854835
0.8,1.3718611423264178
0.8,1.3208710881211045
0.8,1.2622885949448397
0.9,1.3304131839888451
0.9,1.4984796323388008
0.9,1.2841736517234421
0.9,1.6385670525904337
0.9,1.3463334644096092
0.9,1.2800280144722391
0.9,1.277860782404466
0.9,1.303261213702899
0.9,1.5039198173787243
0.9,1.6837097156028136
0.9,1.4262823134371416
0.9,1.522933740288467
0.9,1.373051181715699
0.9,1.3530218734891863
0.9,1.4054276432537662
0.9,1.5776579258126149
0.9,1.8988893102999596
0.9,1.3522936415905984
0.9,1.353089977434522
0.9,1.5097441836030028
0.9,1.619445120288143
0.9,1.2148327316383045
0.9,1.2345314789311521
0.9,1.4541995773527798
0.9,1.3999430116725398
0.9,1.3958167878013874
0.9,1.3608567582692317
0.9,1.8151583108882077
0.9,1.4801118073592836
0.9,1.0041349268741004
0.9,1.4107279162646464
0.9,1.4565590473417964
0.9,1.6694030967615539
0.9,1.236622535347578
0.9,1.8773472673314473
0.9,1.8179461485239559
0.9,1.4475299028903788
0.9,1.2743703767831365
0.9,1.5735591255259551
0.9,1.1458113949089814
0.9,1.532526383192772
0.9,1.8113766470893937
0.9,1.3603436235270956
0.9,1.3730968520864755
0.9,1.870978382456572
0.9,1.2449431465365235
0.9,1.2896109530903799
0.9,1.5174159890517778
0.9,1.5147824602925404
0.9,1.5269841306061012
0.9,1.5021202355626093
0.9,1.6180358274830768
0.9,1.3704586326520147
0.9,1.6868573849365616
0.9,2.019627646240429
0.9,1.6072777068376753
0.9,1.7262051605192963
0.9,0.9894351679362128
0.9,2.0719590507771346
0.9,1.3116668132419
0.9,1.3575330022172762
0.9,1.387971462201656
0.9,1.365426626613199
0.9,1.1838514403263098
0.9,1.4292831281473481
0.9,1.401394071135338
0.9,1.5760503170492872
0.9,1.1930113935821602
0.9,1.4212957376607942
0.9,1.5824441999896535
0.9,1.396860119379457
0.9,1.3309573710585811
0.9,1.1658267711633314
0.9,1.3472195274297878
0.9,1.4055049824339159
0.9,1.2482849451693043
0.9,1.3542976443232024
0.9,1.2430475312066045
0.9,1.7327344624816392
0.9,1.5030246826840705
0.9,1.2972587059125211
0.9,1.2427732089234884
0.9,1.4497167982438968
0.9,2.168192365214648
0.9,1.5855097160149485
0.9,1.3757363702085137
0.9,2.0393259774276533
0.9,1.4590229288085692
0.9,1.9001829304641527
0.9,1.348388532177786
0.9,1.923780303571631
0.9,1.3261252404565183
0.9,1.8097688688595546
0.9,1.7069171150975802
0.9,1.95961281481031
0.9,1.402838384310455
0.9,1.620618254081256
0.9,1.5614886731833215
0.9,1.2152956271251576
0.9,1.887910452287187
1.0,1.9204684224193809
1.0,1.2903141220407877
1.0,1.8142175665175266
1.0,1.4909116196872487
1.0,1.5012189301865735
1.0,1.2113169385693967
1.0,1.314716249141891
1.0,1.2708659264865503
1.0,1.9680334485562032
1.0,1.3963870265197278
1.0,1.4025778865864669
1.0,1.6848725246107377
1.0,1.6940250845880538
1.0,1.7143607528366172
1.0,1.2817092085064408
1.0,1.2834837323698165
1.0,1.3425163867024148
1.0,2.5506109312862772
1.0,1.5439594024264442
1.0,1.8496563970386084
1.0,1.3660226738208592
1.0,2.2977797652536576
1.0,1.6012976369096308
1.0,1.322814943228713
1.0,1.631675321589776
1.0,2.1555400200237456
1.0,1.3260406563026153
1.0,1.8436167338665275
1.0,2.202447566018252
1.0,1.5456863067143145
1.0,1.6001486504216487
1.0,1.5932016563064877
1.0,2.152292246361068
1.0,1.4836778550787284
1.0,1.4127942580516981
1.0,1.6068678982920264
1.0,2.6764423002420226
1.0,1.42119146257392
1.0,1.330872403729631
1.0,1.3050871244167934
1.0,1.2096992473431438
1.0,1.2333343873170117
1.0,1.931652592287918
1.0,1.509120700633964
1.0,1.3651583418794049
1.0,1.355356248897524
1.0,1.52351637868873
1.0,1.4704619483034502
1.0,1.4968494426265841
1.0,1.5992367523798428
1.0,1.1835544682790193
1.0,2.1125520486401297
1.0,1.3966109462613665
1.0,2.3316518248172176
1.0,1.925005466724187
1.0,1.6699974018923196
1.0,2.2025836340723566
1.0,1.8346528522625603
1.0,1.9937472908362717
1.0,1.4566275748659867
1.0,2.408356609143899
1.0,1.3646359944662354
1.0,1.4733449588177543
1.0,1.5428293498410548
1.0,1.7719151090915821
1.0,1.383073564379952
1.0,1.6602740809032908
1.0,1.3925372745056936
1.0,1.5897739606720256
1.0,1.2789622423327685
1.0,1.386416440192921
1.0,1.665514979218468
1.0,1.6674491380806917
1.0,1.6409816918119613
1.0,1.4456228571835474
1.0,1.6864199479548725
1.0,1.633301154407987
1.0,1.15627615748738
1.0,1.419251015711985
1.0,1.3506138004098636
1.0,1.4908327755428388
1.0,1.330651361349151
1.0,1.852431328899525
1.0,2.2062653287812046
1.0,1.7188735381036135
1.0,1.8624526120851412
1.0,1.5570509852247458
1.0,1.2610906215877944
1.0,1.8909362666144889
1.0,2.000418276036946
1.0,1.42383143126129
1.0,1.5519659147546985
1.0,1.5138803684531568
1.0,1.4311251263244262
1.0,1.3850051329178272
1.0,1.6814358583442761
1.0,1.4527991492410375
1.0,1.5082789872938065
1.0,1.4173254642600033
