param,avg_distance,best_distance,S0_mean,S0_95_low,S0_95_high,NND_mean,NND_95_low,NND_95_high
0.4,1.4020940394735797,1.0932233208813384,129.17,116.95,141.52499999999998,64.35531446701835,58.09999952116411,71.79331496539196
0.5,1.2780046552780768,1.0509584547765525,122.48,112.0,134.52499999999998,67.0476475091232,60.53861157414158,73.99363801272219
0.6,1.2560705825844145,1.014810482246573,117.46,107.0,127.52499999999999,68.55087016579803,61.40219149064773,75.58206949639037
0.7,1.3271047114602517,0.99106244121928,114.24,100.425,123.52499999999999,69.98972039741065,62.918872766483936,79.45318269824838
0.8,1.3746405124815095,1.0813647945590248,111.59,101.0,122.0,70.7027150935612,66.09023839197863,77.72911571522766
0.9,1.486602305198404,0.9894351679362128,108.75,98.475,119.57499999999997,72.09300866115242,63.32389753100781,80.44489298786685
1.0,1.6117425082416847,1.15627615748738,106.64,95.475,117.0,72.6786287098894,65.08370068460962,79.46385274212342
