step,num_clusters,mean_cluster_size,mean_squared_cluster_size
71,95.29,16.12032884455502,504.83911781081144
72,91.6,17.530357895763846,598.2526603728658
73,89.38,18.74174984495708,673.6151939442976
74,87.41,19.96543019401884,748.0330793137281
75,85.45,21.24128194271359,830.3562525281679
76,83.8,22.492141830293825,915.13133123776
77,82.58,23.666314529024536,991.0191000477083
78,81.51,24.839059308926952,1067.605663368962
79,80.34,26.072947120339265,1152.7133989673098
80,79.09,27.369956379496806,1246.2726130080928
81,77.82,28.71487646433777,1348.7861392349832
82,76.63,30.073318862736464,1457.9011725892633
83,75.53,31.429059016778172,1573.1825829532663
84,74.38,32.838858179894785,1698.6110801465527
85,72.99,34.406361764835275,1844.725941230795
86,72.08,35.770464557956224,1968.5500373335328
87,71.1,37.20018690869023,2099.4071820220743
88,70.21,38.615560483656346,2236.9705350226345
89,69.19,40.1396787245471,2389.697228180236
90,68.32,41.59355847567613,2544.012015651478
91,67.62,42.97208107134575,2688.7440089945803
92,66.73,44.50604250806866,2857.921403714712
93,65.91,46.023530169642335,3035.6225642786635
94,65.12,47.54840064217017,3225.4177407728193
95,64.13,49.26009573898309,3451.5072292839245
96,63.34,50.84845948125141,3645.374547384869
97,62.56,52.4788562177021,3859.908434821263
98,61.89,54.022037474306025,4063.6612141137357
99,61.09,55.727339728800956,4308.764102191073
100,60.4,57.35732007236227,4537.591638795109
101,59.76,58.964272051622146,4775.549648046307
102,59.23,60.478371748245216,4998.843392964024
103,58.65,62.05896245309376,5236.783370475732
104,57.96,63.7806448481596,5509.809335357903
105,57.23,65.59337808202574,5808.712688102561
106,56.55,67.3632810701391,6102.037842467323
107,55.92,69.12954073498477,6408.590023321943
108,55.37,70.80304386720522,6716.851808508227
109,54.8,72.56249690859198,7052.011212661064
110,54.23,74.3197192342863,7361.3531842019465
111,53.62,76.15512532471028,7720.338297772496
112,53.07,77.92965917590068,8061.357693860928
113,52.51,79.78079482459005,8413.260953160881
114,52.02,81.53676681219136,8751.737593734719
115,51.5,83.35250238444725,9122.575779128136
116,50.89,85.34820200770793,9551.15562469513
117,50.39,87.20566510122127,9981.507364011271
118,49.83,89.20887456153586,10442.105493215106
119,49.22,91.28998632283518,10931.152101775086
120,48.77,93.11705946895856,11357.894186313208
121,48.43,94.77741274175406,11729.044134283131
122,47.96,96.70579871281885,12200.227027399167
123,47.51,98.61848142090804,12656.266136107019
124,47.09,100.50588342203451,13108.868878360472
125,46.58,102.59998019046456,13639.286605200388
126,46.1,104.68976150148379,14216.016926315508
127,45.59,106.8902172081773,14860.033108993997
128,45.12,109.01277406301506,15487.860101055563
129,44.58,111.334043400331,16138.26056084832
130,44.19,113.3577190792752,16731.61870175407
131,43.74,115.56366925828134,17400.261948902615
132,43.29,117.75134135786598,18068.80532308497
133,42.95,119.65498154278566,18630.11760389741
134,42.61,121.58693648629755,19234.736088168487
135,42.26,123.5820090324904,19871.164767314538
136,42.04,125.2355413987702,20379.639437623628
137,41.74,127.14295061825474,20990.787313609515
138,41.51,128.86730866080802,21592.8524086257
139,41.07,131.201151587769,22349.519660591875
140,40.73,133.28645434000452,23167.228773842016
141,40.41,135.36191316054385,23871.54863149057
142,40.06,137.56494517750596,24633.450711588248
143,39.68,139.89910164028822,25489.370743601914
144,39.34,142.11102634787966,26286.786771271047
