model,k,max_loglik,AIC,delta_AIC,akaike_weight
no_prolif_no_shed,5,-1315.4291782587845,2640.858356517569,0.0,1.0
Cell_num_prolif_cst_shed,7,-1410.5617737149355,2835.123547429871,194.26519091230193,6.54409778963711e-43
Cell_num_prolif_no_shed,6,-1437.6981411688819,2887.3962823377638,246.5379258201947,2.917222927686924e-54
