step,num_clusters,mean_cluster_size,mean_squared_cluster_size
1,680.86,1.189470862818083,1.6003726959116005
2,623.57,1.3140766129263668,2.093576763637294
3,585.09,1.416299827150653,2.549098754390715
4,553.04,1.5158235076483455,3.033197733710293
5,525.19,1.6141482170643084,3.5625377300052374
6,501.97,1.7077597261755133,4.106097557829895
7,480.8,1.8027107825509103,4.6850128416535535
8,462.16,1.8960070023294155,5.290043402334266
9,443.94,1.9964520616043786,5.988339306133291
10,427.36,2.0974434623439087,6.730282021924084
11,412.52,2.1982211617079206,7.508972777501235
12,398.31,2.3013414533375656,8.35995990217796
13,385.54,2.40373723234746,9.2479394868671
14,373.55,2.508474223412479,10.213758834942283
15,361.83,2.6199539735652,11.250340108969139
16,350.85,2.7311972508217957,12.341344237239793
17,340.79,2.8421896084567355,13.494773191875831
18,330.84,2.959391814882922,14.762419270743878
19,321.99,3.0739568836138016,16.038230735044436
20,313.32,3.1946835513995286,17.463060706493525
21,305.53,3.312608456981794,18.933184955790228
22,297.97,3.435584210070887,20.50674019879378
23,289.88,3.5696775889680863,22.280051219571757
24,283.15,3.6967404077003803,24.07564448496613
25,277.11,3.817980643626644,25.860049535109706
26,270.51,3.955683168488265,27.96659897943711
27,264.42,4.091376618329569,30.126671637817623
28,258.2,4.238993135879133,32.46504308351357
29,252.45,4.384600640002257,34.90338852174035
30,246.68,4.538486214122323,37.5084095982927
31,241.33,4.689219386043952,40.182646626551076
32,236.25,4.847502888497349,43.15525298768622
33,231.36,5.004507412603519,46.027972127601444
34,226.49,5.167011556591084,49.35119035978503
35,221.58,5.339513161518587,52.9459365588346
36,217.13,5.507395159038557,56.54872396424781
37,213.01,5.679413309067756,60.377159378811996
38,209.11,5.852727510884952,64.32876501756608
39,205.48,6.023322067857034,68.46047844325935
40,201.5,6.211624663238471,72.77513371396675
41,197.1,6.420745391496329,78.04788882100867
42,193.19,6.623655423060205,83.50508470609955
43,189.72,6.822877700652643,88.63809668841819
44,186.22,7.028669392994349,94.37831187745586
45,182.79,7.241425503069789,100.50826737205975
46,179.9,7.438758551620224,106.24948651648302
47,176.76,7.656941877536846,112.64834173461634
48,173.67,7.880069413512708,119.48624467689513
49,170.69,8.105536062698802,126.59468280263313
50,167.84,8.337055389903837,134.246037946424
51,165.22,8.559875312041479,141.65549003404877
52,162.45,8.807277797392421,150.09347222570514
53,159.8,9.052420815990814,158.80601663723928
54,157.55,9.284514129369517,167.45620757278772
55,155.04,9.54109279264081,177.01943346629005
56,152.5,9.804005074268266,186.97302547677953
57,150.29,10.055168461160262,196.8123437967275
58,148.1,10.312326474276981,206.93435436855805
59,145.92,10.578388005670837,217.97807996338804
60,143.98,10.836722578899334,228.80972510690484
61,141.95,11.113161172794339,241.2032970253739
62,139.78,11.418129046556333,254.80887628362873
63,137.86,11.707471778967465,267.5393435654386
64,135.86,12.010187696975063,282.0990853059135
65,134.13,12.302413799241824,296.2315600133276
66,132.27,12.611283107944441,310.6695297806997
67,130.45,12.932736198520962,328.04972343214877
68,128.77,13.24181243288974,344.402234384638
69,126.94,13.583236265992891,362.44069766563496
70,125.21,13.929294586196162,381.69042165358456
71,123.57,14.269650747065354,401.73522010653176
72,122.0,14.613616489755849,421.4710943102835
73,120.48,14.9627764238217,442.16298575208793
74,118.9,15.323334862561262,463.1429073860951
75,117.56,15.670995624019646,485.2054784228193
76,116.16,16.03260604056797,507.4504279161696
77,114.76,16.408155060922002,530.8221438512894
78,113.32,16.800149779850013,554.815180226551
79,112.02,17.18918626323203,582.2538941537531
80,110.56,17.609377684001633,610.0749186915702
81,109.2,18.02917451444678,641.611773349428
82,107.94,18.443176651355067,670.7777804087912
83,106.72,18.866394651085248,703.5848589671928
84,105.58,19.27679031172515,734.3558835121688
85,104.37,19.72054028995447,771.2473918412238
86,103.07,20.1875636950381,807.3487255926406
87,101.91,20.63937210798063,842.4203352424942
88,100.76,21.102162330070865,878.136071224806
89,99.6,21.58292112238546,918.2391451431171
90,98.52,22.05816849523428,957.2660847464774
91,97.36,22.564561765544703,1000.4717043840001
92,96.23,23.076123763620366,1045.2050987713196
93,95.02,23.62497221194867,1095.5702748809454
94,93.95,24.15360250243456,1144.195679644428
95,92.87,24.703185471617882,1197.9403890115404
96,91.86,25.256854210932076,1255.0180552126535
97,90.91,25.797870099649817,1304.8141318409341
98,89.93,26.366123529168316,1365.7034062546163
99,89.05,26.90959099876178,1428.594845254465
100,88.16,27.472256225204248,1488.3601975795418
101,87.28,28.050435376197385,1547.4542604026474
102,86.21,28.702543570956063,1620.859396828427
103,85.44,29.27297418366553,1684.2624844689637
104,84.57,29.881301438093686,1756.0752044765916
105,83.82,30.478689266001478,1829.5668856703267
106,83.0,31.121350898357136,1904.786759377342
107,82.12,31.78571473273627,1982.5399229639631
108,81.22,32.489346534019035,2068.3638396491333
109,80.48,33.12772874342586,2145.7462219233676
110,79.71,33.799131939848415,2233.9874479037258
111,78.91,34.499207416056564,2322.140281596048
112,77.97,35.278229520016396,2422.75229683391
113,77.42,35.904437413211014,2501.1007949651025
114,76.57,36.68654068104354,2601.7309170981266
115,75.84,37.42084294137111,2716.8418385329533
116,75.23,38.11552799220489,2819.146301346031
117,74.46,38.88978636310642,2925.893336794557
118,73.63,39.71857133382875,3055.1116604401045
119,73.02,40.44160539912353,3176.8776296664682
120,72.3,41.25763114300572,3308.6319066540627
121,71.6,42.07459740390537,3441.407965554115
122,71.04,42.812531991162395,3563.126667945982
123,70.44,43.6030357386098,3691.4297415746823
124,69.72,44.49132870000846,3825.339102347435
