S0
264.95
259.0
254.9
249.9
244.95
239.95
236.0
231.95
229.9
225.95
220.0
215.0
209.95
205.9
203.0
198.9
194.7
191.8
187.95
184.95
181.95
177.95
176.0
172.95
168.95
167.95
164.0
159.95
157.95
154.95
152.95
149.95
146.0
144.95
142.0
139.0
136.95
134.95
131.0
128.95
126.95
124.95
123.95
121.95
119.95
117.95
116.0
114.0
112.95
110.95
109.0
107.95
106.0
