S0
357.2
348.15
341.05
330.2
320.1
309.4
304.0
294.0
287.15
281.1
275.1
269.0
263.05
256.1
250.0
245.0
240.05
235.0
230.1
226.2
222.05
217.05
212.0
208.0
204.1
202.0
202.0
198.05
193.1
188.2
186.1
184.05
180.1
177.05
175.05
171.0
168.0
166.05
165.0
161.0
160.0
156.1
155.05
154.0
150.0
147.1
145.05
143.1
141.0
138.0
136.0
134.0
131.05
