S1
3.0541485195622737
3.172003873319663
3.3009607351712615
3.4155729526441014
3.567790656831753
3.677848318462594
3.8305759887082327
3.9677071731300537
4.1249895125429985
4.241742286751361
4.371548821548822
4.544647726709306
4.724245406824147
4.890333474039679
5.024570172896745
5.213423577216224
5.379103471520054
5.585697655839858
5.76544160798122
5.935018552875696
6.095235712140926
6.317131263232181
6.547371617518051
6.724532019704434
6.8948426342237505
7.1260737670451135
7.363013302486987
7.589180050718512
7.8208836177000975
8.070939868945137
8.234931009440814
8.478124999999999
8.792155225614405
8.963407993610918
9.242195428896196
9.473916654084253
9.794523326572008
10.100585585585586
10.391322126306225
10.700044050437752
11.03345417114214
11.36111111111111
11.680170777988614
11.985394456289978
12.345121086229607
12.706371714879939
13.020742130498228
13.405770887166236
13.76234879032258
14.072494172494173
14.52058626090848
14.888053636733035
15.360231271995978
