param,distance
0.5,1.284036042073252
0.5,1.2097300053567548
0.5,1.434143629662826
0.5,1.1168348652616842
0.5,1.137338111975567
0.5,1.240294920927083
0.5,1.1361839058931713
0.5,1.265540761056888
0.5,1.1400175433278157
0.5,1.1976863748124782
0.5,1.7112204112780325
0.5,1.2651212549402306
0.5,1.2907510851304567
0.5,1.3242548476293203
0.5,1.2704832179650993
0.5,1.2662688013071293
0.5,1.071752178637039
0.5,1.3428011948206169
0.5,1.07961339749983
0.5,1.3794531923448108
0.5,1.4054829799737947
0.5,1.4287525580120295
0.5,1.19491101457822
0.5,1.1242863327262906
0.5,1.2167164687172434
0.5,1.2369216264282399
0.5,1.2985390262825915
0.5,1.348353632381196
0.5,1.2296611480092032
0.5,1.369148658696555
0.5,1.2570805318198517
0.5,1.321907620087442
0.5,1.29607754929212
0.5,1.1768547454907192
0.5,1.1774684350157218
0.5,1.6706607722143483
0.5,1.4829866074002644
0.5,1.0685985663865305
0.5,1.2363125496412595
0.5,1.2983667388971514
0.5,1.2159146375509755
0.5,1.432652202394297
0.5,1.364962521040701
0.5,1.6836037891700553
0.5,1.1621732675718923
0.5,1.454192972143623
0.5,1.270797109845316
0.5,1.3298821140974313
0.5,1.3905490422524716
0.5,1.227143086111055
0.5,1.4173509936893596
0.5,1.2853526249971627
0.5,1.5096885269652947
0.5,1.3392809905670628
0.5,1.173529637361809
0.5,1.6167420075877352
0.5,1.5006357663800298
0.5,1.2442492715141467
0.5,1.263731408880424
0.5,1.3257171488118908
0.5,1.2390855761444737
0.5,1.4871248311406577
0.5,1.13810248314136
0.5,1.2894733520473127
0.51,1.259663755519171
0.51,1.4511540481165108
0.51,1.2075235599496175
0.51,1.2395272572035734
0.51,1.193303228272038
0.51,1.046414252074659
0.51,1.271881958281831
0.51,1.3188898204068435
0.51,1.3920240561928203
0.51,1.325983918512827
0.51,1.3359336598319635
0.51,1.2081670435905663
0.51,1.3557343441003913
0.51,1.2305194755071702
0.51,1.3393252812044523
0.51,1.2649992392271796
0.51,1.0324383399312074
0.51,1.1543184436439358
0.51,1.303955314891413
0.51,1.3338981842415647
0.51,1.2971891204019887
0.51,1.3479735847972774
0.51,1.3266616672361369
0.51,1.1624496889108968
0.51,1.2940913393118552
0.51,1.2908504832977936
0.51,1.1443686193601958
0.51,1.520678331731288
0.51,1.1367267912172623
0.51,1.1278393936082045
0.51,1.2371239707661013
0.51,1.2623777670904572
0.51,1.0806868059161205
0.51,1.2435295019208632
0.51,1.069480921138269
0.51,1.2739971585717986
0.51,1.0517474478187394
0.51,1.2609993193494888
0.51,1.2061850090364816
0.51,1.196132956568132
0.51,1.2753404616130406
0.51,1.3864368038418091
0.51,1.310697797018761
0.51,1.2287430967835702
0.51,1.3186852195660672
0.51,1.453012103884869
0.51,1.296336170210502
0.51,1.1689969551386552
0.51,1.3319377727442963
0.51,1.250700591372396
0.51,1.5657219561714253
0.51,1.0875828875793006
0.51,1.1915847818324385
0.51,1.204908579531138
0.51,1.211578533253906
0.51,1.0889291190343344
0.51,1.1566275088236186
0.51,0.9995988121226551
0.51,1.249545307908633
0.51,1.4075678941515588
0.51,1.1661383385373447
0.51,1.2826298497662556
0.51,1.382804314801967
0.51,1.3841005167482432
0.51,1.1658083663357184
0.51,1.1954791159240135
0.51,1.37353427536715
0.51,1.3497781818515175
0.51,1.290888340184861
0.51,1.0894593715716958
0.51,1.1391994851153948
0.51,1.1580501888235208
0.51,1.4400022627726092
0.51,1.4321633247605527
0.51,1.3662430926064282
0.51,1.2691277543416497
0.51,1.3318772705227933
0.51,1.331448139345775
0.51,1.1630272630702267
0.51,1.536495959746076
0.51,1.264345085293899
0.51,1.304397726624783
0.51,1.24427689868795
0.51,1.3077050863719393
0.51,1.783244627197272
0.51,1.2258506120941015
0.51,1.084579127574461
0.51,1.337098736781972
0.51,1.4051608543593095
0.51,1.179716785124253
0.51,1.0921651272438577
0.51,1.535627136944869
0.51,1.1607406349600515
0.51,1.1237296636466743
0.51,1.3493328330604257
0.51,1.2510355839608003
0.51,1.2255799699463632
0.51,1.2314023198370683
0.51,1.2366734562581985
0.51,1.3072545544664367
0.52,1.2894284657561559
0.52,1.1634486492292198
0.52,1.2964204808627697
0.52,1.3459905681405238
0.52,1.4505810089013966
0.52,1.2780296905011899
0.52,1.5363702489768496
0.52,1.1423205689716862
0.52,1.3938439313186481
0.52,1.337201251614116
0.52,1.2447552317981148
0.52,1.4282317242051321
0.52,1.2973556311116805
0.52,1.2508248404537678
0.52,1.3803028596696534
0.52,1.2245442415636656
0.52,1.3635654331257383
0.52,1.4787183919203262
0.52,1.1284381866714122
0.52,1.1595220878674977
0.52,1.2987794166990971
0.52,1.355359626836023
0.52,1.20491695177421
0.52,1.426988800058509
0.52,1.2770336111177738
0.52,1.2364218446322055
0.52,1.164449406940305
0.52,1.0873924023166666
0.52,1.199705491054564
0.52,1.2816772046294382
0.52,1.226419097715143
0.52,1.4153886185136495
0.52,1.256866978796772
0.52,1.2226869122943036
0.52,1.2555338125754503
0.52,1.4266546646302338
0.52,1.171941715367248
0.52,1.590177572105734
0.52,1.0365590362546484
0.52,1.590919199233969
0.52,1.301364819245368
0.52,1.1813921576272033
0.52,1.7712260271056224
0.52,1.25175409212693
0.52,1.1408046884533856
0.52,1.2335997293509002
0.52,1.2373329478259139
0.52,1.4555005503987921
0.52,1.1095804719023457
0.52,1.2576899051830464
0.52,1.152431526809217
0.52,1.069619760316859
0.52,1.3825345271100964
0.52,1.3482989583711935
0.52,1.209964657688266
0.52,1.2168927177202293
0.52,1.2747979959377076
0.52,1.513082839331733
0.52,1.2800981463857244
0.52,1.443962742717775
0.52,1.233691947820896
0.52,1.2499960005632225
0.52,1.1343918561723925
0.52,1.1858199351480094
0.52,1.3076865709160108
0.52,1.1909773985877274
0.52,0.9923562327065406
0.52,1.2803878857609863
0.52,1.3362141420759976
0.52,1.5169572555062563
0.52,1.1613135597069804
0.52,1.0940861254286864
0.52,1.1364771435991188
0.52,1.5759035207786423
0.52,1.0975740429449885
0.52,1.3629079774641986
0.52,1.3785764398572014
0.52,1.482195160127406
0.52,1.4308056482930118
0.52,1.23889823601093
0.52,1.1376640482199571
0.52,1.3386026885779538
0.52,1.2271517935536778
0.52,1.2341225056318628
0.52,1.1847503757107058
0.52,1.157854420310911
0.52,1.2119381070672952
0.52,1.4576908445756978
0.52,1.3228028674203955
0.52,1.2053438954206894
0.52,1.2868016174225816
0.52,1.1362196134978124
0.52,1.2144003964450583
0.52,1.158655512540331
0.52,1.1941359783846464
0.52,1.2254364077476703
0.52,1.129059424616088
0.52,1.2234851572284946
0.52,1.2673825078256218
0.52,1.157787632451467
0.53,1.2047360756781238
0.53,1.436595861161033
0.53,1.153833343585386
0.53,1.3042041875631583
0.53,1.313488520237431
0.53,1.3362577416784924
0.53,1.313730979991991
0.53,1.2013012462036796
0.53,1.2983879163827874
0.53,1.3538744853424975
0.53,1.3259151493056152
0.53,1.2900319845358985
0.53,1.30900629640801
0.53,1.030584212449259
0.53,1.6043454339549161
0.53,0.9437562349333437
0.53,1.031281455843161
0.53,1.1837201742749652
0.53,1.304584979300702
0.53,1.2952380716916672
0.53,1.3543607574521819
0.53,1.4747608089864304
0.53,1.1991129480320777
0.53,1.3430605970956646
0.53,1.1070668458629023
0.53,1.2844431618359184
0.53,1.2819986743691922
0.53,1.3342895541247932
0.53,1.350831972536965
0.53,1.2569270264929089
0.53,1.2638330413196024
0.53,1.6777240527646105
0.53,1.167497522955463
0.53,1.188453205937316
0.53,1.137709953665776
0.53,1.1744652323393698
0.53,1.2817508708292418
0.53,1.1308624432978116
0.53,1.2781847557338868
0.53,1.2126644545044776
0.53,1.3385201605954455
0.53,1.3509189241960364
0.53,1.1230126385524648
0.53,1.256476634111612
0.53,1.3120712415284541
0.53,1.2378310762565294
0.53,1.245448938632259
0.53,1.3422273414395327
0.53,1.5495342753770431
0.53,1.1900961847491394
0.53,1.2265385596733396
0.53,1.2378650548886978
0.53,1.3870639476826325
0.53,1.2568060838897817
0.53,1.3214457040011187
0.53,1.2480372101612671
0.53,1.0974258697873316
0.53,1.1974711028357434
0.53,1.3337200403361509
0.53,1.1850815823385277
0.53,1.1158768552616538
0.53,1.081032625453775
0.53,1.4837840920525927
0.53,1.1762295661973656
0.53,1.4439274529632824
0.53,1.374926793237542
0.53,1.287234436944286
0.53,1.351729710586975
0.53,1.1478869893627748
0.53,0.9921031394662644
0.53,1.288048478881245
0.53,1.4686843164333703
0.53,1.3890004197280046
0.53,1.2074502907808142
0.53,1.326834034560578
0.53,1.306272065216903
0.53,1.3649332925890467
0.53,1.432470284775919
0.53,1.3065576036864708
0.53,1.198395884719127
0.53,1.3488569686459382
0.53,1.2702638181720696
0.53,1.3023543444886023
0.53,1.2014459340903152
0.53,1.2406599995865182
0.53,1.5295085959622283
0.53,1.2162934325155965
0.53,1.37116067044832
0.53,1.2419169637996146
0.53,1.220102940227886
0.53,1.1442688894732351
0.53,1.0547827597319304
0.53,1.2670045300701587
0.53,1.1394176443027282
0.53,1.5146470488269785
0.53,1.1779554989954826
0.53,1.342977376755841
0.53,1.1735704641016749
0.53,1.2821724757952488
0.53,1.1019059517274785
0.54,1.2887154013566304
0.54,1.1754351724497127
0.54,1.2619011214652234
0.54,1.257560848687681
0.54,1.2801464871529016
0.54,1.242665670115487
0.54,1.4837988366104928
0.54,1.3108403240150082
0.54,1.104539975361238
0.54,1.3093094061588522
0.54,1.1928800873629821
0.54,1.2493452419233373
0.54,1.105361439885391
0.54,1.268801503289615
0.54,1.4258692966028506
0.54,1.1752566208348192
0.54,1.1216580983758146
0.54,1.2571256363067869
0.54,0.9378415410559411
0.54,1.3835181801428638
0.54,1.4502780481503763
0.54,1.2326011571498674
0.54,1.527025394373423
0.54,1.3791290001639203
0.54,1.2607749619392032
0.54,1.3876462185896419
0.54,1.0996029623149057
0.54,1.2119897755360747
0.54,1.1765106820974998
0.54,1.1922170565349965
0.54,1.4177895726510223
0.54,1.1582315787697754
0.54,1.250064038898247
0.54,1.302121421484603
0.54,1.4273817004533804
0.54,1.3120467048770474
0.54,1.2542717013822768
0.54,1.2051495653907456
0.54,1.2178139177829952
0.54,1.3952415156395805
0.54,1.207803397242785
0.54,1.1737762503313627
0.54,1.2784430191344636
0.54,1.3847058910587016
0.54,1.2464072964320427
0.54,1.287933208682622
0.54,1.186856988227104
0.54,1.422522811571227
0.54,1.128835826352393
0.54,1.4036852689137422
0.54,1.2241853684273223
0.54,1.398672496369471
0.54,1.2150872990607446
0.54,1.3487266143531205
0.54,1.1546809075979512
0.54,1.3208717475312648
0.54,1.2952093187912372
0.54,1.1105897531492133
0.54,1.3767308115819723
0.54,1.093884226932043
0.54,1.263501492856996
0.54,1.2000290136700127
0.54,1.2572180654066432
0.54,1.1273752959242935
0.54,1.3203638857967233
0.54,1.4198062125885582
0.54,1.3700940339199044
0.54,1.190480373841451
0.54,1.3455947181955812
0.54,1.2871797786918482
0.54,1.3153756629940292
0.54,1.2367487249063784
0.54,1.2261906590325786
0.54,1.3824479126860854
0.54,1.3245046379674608
0.54,1.1383189615354654
0.54,1.2852374848118984
0.54,1.3660666901178988
0.54,1.1849915227353316
0.54,1.2266363987162698
0.54,1.2378560471381646
0.54,1.2908584968606411
0.54,1.7711913559463448
0.54,1.3344680405426594
0.54,1.2335645469081258
0.54,1.274746703575508
0.54,1.3060562930832544
0.54,1.1990134493979971
0.54,1.3093473960326305
0.54,1.1264703035908488
0.54,1.3232509159710364
0.54,1.1530216704987228
0.54,1.3673114792471595
0.54,1.671315300799514
0.54,1.2731859126657732
0.54,1.226059286528609
0.54,1.344114663474946
0.54,1.2197325790814895
0.54,1.2015511553495424
0.54,1.1547396170640924
0.55,1.1823438810008742
0.55,1.0980085966805646
0.55,1.278804428107027
0.55,1.137491058003715
0.55,1.3231999843965168
0.55,1.2386376064135103
0.55,1.4809220992254377
0.55,1.1933973211677726
0.55,1.2613486397050924
0.55,1.156929984175621
0.55,1.2425256429705955
0.55,1.1390226315427778
0.55,1.1177729902983016
0.55,1.2255519724551691
0.55,1.18145011919254
0.55,1.1435463540080513
0.55,1.345027824943852
0.55,1.4198136679297368
0.55,1.191824156760289
0.55,1.4342479470585319
0.55,1.2135277312756847
0.55,1.3342590652604802
0.55,1.1162743222820806
0.55,1.3593764636447074
0.55,1.1621725019945504
0.55,1.0926699070311825
0.55,1.244251752085391
0.55,1.2377890019079487
0.55,1.1721847704720545
0.55,1.3322338357680943
0.55,1.2619919758165212
0.55,1.2241180320846508
0.55,1.339566908628652
0.55,1.2730351490618212
0.55,1.3442670204252771
0.55,1.1263001069849676
0.55,1.3750500071575893
0.55,0.9894845205384032
0.55,1.372168080092287
0.55,1.2903550086553406
0.55,1.2157225992518643
0.55,1.2047940693659203
0.55,1.191325189425231
0.55,1.2249050790144562
0.55,1.2351876885330901
0.55,1.353150759791468
0.55,1.1341744948634664
0.55,1.2504163918285685
0.55,1.1523876383642782
0.55,1.0377950737735608
0.55,1.2911644778750502
0.55,1.0987426812638508
0.55,1.4248858781304612
0.55,1.391133355939893
0.55,1.304444358478566
0.55,1.152470526032544
