model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_no_shed,6,-849.9979856685832,1711.9959713371663,0.0,0.7310585312500897
Cell_num_prolif_cst_shed,7,-849.9979854276013,1713.9959708552026,1.9999995180362475,0.2689414687499103
no_prolif_no_shed,5,-964.6089914204792,1939.2179828409585,227.22201150379215,3.336716185900031e-50
