model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_no_shed,6,-737.223677492609,1486.447354985218,0.0,0.7282158012873212
Cell_num_prolif_cst_shed,7,-737.2092665629065,1488.418533125813,1.9711781405949296,0.2717841987126789
no_prolif_no_shed,5,-965.7865124292662,1941.5730248585323,455.12566987331434,1.0788885872465118e-99
