step,hours,S0,S1,S2,Ncells
49,24.5,457.0,2.424507658643326,8.844638949671772,1108.0
56,28.0,435.0,2.579310344827586,10.151724137931035,1122.0
73,36.5,388.0,3.033505154639175,14.466494845360824,1177.0
90,45.0,348.0,3.4942528735632186,20.28735632183908,1216.0
97,48.5,335.0,3.671641791044776,22.728358208955225,1230.0
101,50.5,331.0,3.7371601208459215,23.453172205438065,1237.0
103,51.5,328.0,3.7865853658536586,24.23780487804878,1242.0
104,52.0,328.0,3.7896341463414633,24.295731707317074,1243.0
107,53.5,324.0,3.8518518518518516,25.19753086419753,1248.0
112,56.0,318.0,3.9716981132075473,26.858490566037737,1263.0
115,57.5,314.0,4.028662420382165,27.544585987261147,1265.0
118,59.0,308.0,4.113636363636363,28.503246753246753,1267.0
121,60.5,305.0,4.19016393442623,29.750819672131147,1278.0
122,61.0,305.0,4.2,29.852459016393443,1281.0
128,64.0,296.0,4.381756756756757,32.94932432432432,1297.0
137,68.5,284.0,4.672535211267606,37.25704225352113,1327.0
139,69.5,283.0,4.706713780918728,37.9434628975265,1332.0
140,70.0,283.0,4.72791519434629,38.381625441696116,1338.0
141,70.5,283.0,4.731448763250883,38.40636042402827,1339.0
143,71.5,282.0,4.76241134751773,38.89716312056738,1343.0
144,72.0,282.0,4.7695035460992905,38.96099290780142,1345.0
