merge_prob,dt,inv_speed,pro_speed,inv_exp,pro_exp,inv_adh,pro_adh,inv_prolif,pro_prolif,inv_frag,pro_frag,inv_frag_exp,pro_frag_exp,init_phenotype,rep,n_final,mean_size_final,mean_speed_final,total_cells_final,n_mean_over_time,mean_size_over_time,mean_speed_over_time
0.95,0.5,2.0,1.0,0.0,0.0,0.45,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,0,25,62.68,2.0,1567.0,104.61461794019934,25.608457211912864,1.992068097541874
0.95,0.5,2.0,1.0,0.0,0.0,0.45,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,1,30,51.3,2.0,1539.0,106.88039867109634,22.858192612167347,1.9917444246641174
0.95,0.5,2.0,1.0,0.0,0.0,0.45,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,2,31,49.61290322580645,2.0,1538.0,103.35548172757476,22.98266340239487,1.991933563273417
0.95,0.5,2.0,1.0,0.0,0.0,0.45,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,3,33,47.27272727272727,2.0,1560.0,110.62790697674419,21.102102220769382,1.9919972781430517
0.95,0.5,2.0,1.0,0.0,0.0,0.45,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,4,30,51.833333333333336,2.0,1555.0,107.1029900332226,22.295158103231337,1.9917277811374015
0.95,0.5,2.0,1.0,0.0,0.0,0.6,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,0,26,62.34615384615385,2.0,1621.0,101.33554817275747,24.343304095943886,1.9915539414699734
0.95,0.5,2.0,1.0,0.0,0.0,0.6,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,1,29,53.13793103448276,2.0,1541.0,101.06644518272425,23.375939079831493,1.991470169118687
0.95,0.5,2.0,1.0,0.0,0.0,0.6,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,2,27,58.25925925925926,2.0,1573.0,101.85049833887044,25.58115884300301,1.991734550215867
0.95,0.5,2.0,1.0,0.0,0.0,0.6,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,3,28,55.464285714285715,2.0,1553.0,99.30897009966777,24.104694969278775,1.9913734287362779
0.95,0.5,2.0,1.0,0.0,0.0,0.6,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,4,35,44.714285714285715,2.0,1565.0,101.30232558139535,23.553738651351857,1.9916268395356753
