S1
3.0633358062793046
3.179388888888889
3.282150180105292
3.401888845830911
3.5104422100241113
3.627202343514999
3.753418406479351
3.879102384291725
3.997850549227603
4.128779599271403
4.281483918128655
4.412698539007544
4.537303724928367
4.774887111340472
4.930465372253775
5.07975505626108
5.267483227073912
5.396923076923076
5.587802358444596
5.754305227987421
5.9403262438444555
6.159101530552634
6.37175485829511
6.638799976377488
6.90455964585275
7.130805877970826
7.3483418367346935
7.539740574841359
7.7046098118962885
7.975879409715624
8.175812595544194
8.603169258539294
8.804022958104104
9.07723643543956
9.378509566057094
9.713057213614427
9.927064348697986
10.27486025209426
10.656057590910637
11.03290773326612
11.442814679134933
11.907929515418502
12.248235772357724
12.573701882499725
12.985053060624976
13.232286123032903
13.591473996855163
14.041503332608135
14.447024331870761
14.7171783625731
15.22626403582787
15.52289953901387
16.15880117866005
