g_r40
0.7896134682067018
0.794987869924957
0.7568270017398993
0.7693111904038856
0.7646708578958425
0.7579297722579845
0.7173422570407315
0.7112325394412803
0.6993384809595854
0.7238550622863165
0.6784325282162862
0.6955840655276463
0.6677276133320467
0.6623916227455242
0.7039927922709337
0.6340171298998095
0.6486479620678269
0.601391887159392
0.6223083222083162
0.5988663032553686
0.5942334716722782
0.5659350407965879
0.6037352421166369
0.597685446085058
0.5536173088112035
0.5528838758953002
0.5455170594143941
0.5497314952940052
0.522964187990678
0.5176530554100044
0.4946455354978217
0.5047707779950225
0.4996092177675381
0.5178594360265393
0.5028323920566486
0.45216218190282337
0.4374880000255733
0.3850859805214554
0.4486844686791768
0.4310512662429311
0.39681278285375876
0.36783047995136564
0.41343686812870756
0.4042674063951575
0.3523918616905836
0.3503063333961898
0.3434729375063169
0.33250910305590764
0.36727739221848055
0.31644106349275997
0.3342097376419613
0.29048531099601427
0.32184210384706863
