NND_med
35.62038800628086
35.938278399727594
35.957682066846395
36.43769635523467
36.70489356086044
36.877251274313146
37.2539174754547
37.302285567806926
37.65930563492145
37.881408355749116
38.2931593750952
38.66760087828438
38.855760202553924
39.21118884337885
39.534398584471326
39.703213385559096
40.05590895453115
40.35038493171305
40.86954704025699
40.65683772977179
40.970175734733424
41.1611135038021
41.52624480814451
41.82685317886201
42.378043031852975
42.24910232857673
42.64412152227447
43.046043456357104
43.79336972037448
43.81231235627845
43.78546177448695
43.863040757066194
44.35558414008055
44.70780982294521
45.094216486657324
45.016832081430316
45.6190643436706
45.742091924043706
46.17100265686842
46.69453424678217
47.28395736764181
47.759282414775335
47.7465264626131
48.112884737491164
48.357151639578234
48.70495257167818
48.76845014465957
49.09130162663281
48.91210240599442
49.91559552778964
49.672307416927254
50.01816257576519
50.75713427312593
