S0
436.0
428.05
422.05
416.0
410.0
404.05
400.1
393.15
391.0
387.0
376.25
373.2
369.1
363.1
358.05
354.1
351.05
346.0
341.05
337.05
333.0
329.0
325.05
322.05
318.05
314.0
312.0
306.05
302.0
299.0
297.0
295.0
290.05
286.05
284.05
281.0
278.0
275.0
271.0
268.05
264.05
262.05
260.0
253.1
253.05
250.0
248.0
245.0
242.05
239.0
237.0
235.0
231.0
