model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_cst_shed,7,-832.4234316026668,1678.8468632053336,0.0,1.0
no_prolif_no_shed,5,-1077.6142995207747,2165.2285990415494,486.38173583621574,2.4185107042564925e-106
Cell_num_prolif_no_shed,6,-1318.6340584883872,2649.2681169767743,970.4212537714407,1.886697103517514e-211
