model,k,max_loglik,AIC,delta_AIC,akaike_weight
no_prolif_no_shed,5,-1352.5725985017298,2715.1451970034595,0.0,1.0
Cell_num_prolif_cst_shed,7,-1424.4176876047409,2862.8353752094818,147.6901782060222,8.501298918753476e-33
Cell_num_prolif_no_shed,6,-1448.634439044794,2909.268878089588,194.12368108612827,7.023898850541729e-43
