step,hours,S0,S1,S2,Ncells
62,31.0,396.0,2.8383838383838382,13.181818181818182,1124.0
65,32.5,391.0,2.8925831202046037,13.777493606138107,1131.0
68,34.0,387.0,2.9405684754521966,14.217054263565892,1138.0
75,37.5,377.0,3.079575596816976,15.779840848806366,1161.0
79,39.5,371.0,3.1482479784366575,16.420485175202156,1168.0
80,40.0,371.0,3.161725067385445,16.54177897574124,1173.0
84,42.0,360.0,3.2694444444444444,17.625,1177.0
90,45.0,351.0,3.421652421652422,19.46153846153846,1201.0
96,48.0,342.0,3.543859649122807,20.72514619883041,1212.0
98,49.0,341.0,3.56891495601173,21.011730205278592,1217.0
100,50.0,340.0,3.5941176470588236,21.211764705882352,1222.0
103,51.5,336.0,3.6636904761904763,22.104166666666668,1231.0
117,58.5,306.0,4.11437908496732,27.480392156862745,1259.0
123,61.5,294.0,4.346938775510204,30.86394557823129,1278.0
126,63.0,291.0,4.422680412371134,31.989690721649485,1287.0
130,65.0,287.0,4.522648083623693,33.170731707317074,1298.0
131,65.5,287.0,4.529616724738676,33.2404181184669,1300.0
135,67.5,279.0,4.681003584229391,35.42652329749104,1306.0
138,69.0,277.0,4.750902527075812,36.7797833935018,1316.0
141,70.5,274.0,4.835766423357664,38.06934306569343,1325.0
142,71.0,274.0,4.835766423357664,38.06934306569343,1325.0
143,71.5,274.0,4.854014598540146,38.37956204379562,1330.0
144,72.0,274.0,4.857664233576642,38.50729927007299,1331.0
