model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_cst_shed,7,-894.5197603509474,1803.0395207018948,0.0,1.0
Cell_num_prolif_no_shed,6,-1020.5023638194073,2053.0047276388145,249.96520693691969,5.257084766524664e-55
no_prolif_no_shed,5,-1096.2576449955554,2202.515289991111,399.47576928921603,1.7986177367577531e-87
