step,hours,S0,S1,S2,Ncells
33,16.5,672.0,1.7544642857142858,4.477678571428571,1179.0
37,18.5,664.0,1.8087349397590362,4.856927710843373,1201.0
49,24.5,638.0,2.012539184952978,6.394984326018808,1284.0
51,25.5,635.0,2.0456692913385828,6.628346456692913,1299.0
52,26.0,635.0,2.047244094488189,6.6488188976377955,1300.0
54,27.0,631.0,2.0839936608557843,6.854199683042789,1315.0
63,31.5,611.0,2.2389525368248773,8.150572831423895,1368.0
88,44.0,568.0,2.76056338028169,12.992957746478874,1568.0
92,46.0,561.0,2.8484848484848486,14.110516934046347,1598.0
96,48.0,554.0,2.9422382671480145,15.07581227436823,1630.0
99,49.5,551.0,3.0036297640653356,15.758620689655173,1655.0
102,51.0,548.0,3.071167883211679,16.46897810218978,1683.0
104,52.0,547.0,3.109689213893967,16.94149908592322,1701.0
107,53.5,544.0,3.1654411764705883,17.698529411764707,1722.0
109,54.5,542.0,3.2140221402214024,18.487084870848708,1742.0
117,58.5,528.0,3.4318181818181817,21.15909090909091,1812.0
119,59.5,526.0,3.467680608365019,21.657794676806084,1824.0
125,62.5,523.0,3.5946462715105163,23.437858508604208,1880.0
128,64.0,519.0,3.6666666666666665,24.4373795761079,1903.0
130,65.0,517.0,3.6924564796905224,24.775628626692455,1909.0
131,65.5,517.0,3.6963249516441006,24.798839458413926,1911.0
134,67.0,513.0,3.779727095516569,26.076023391812864,1939.0
136,68.0,512.0,3.8125,26.51953125,1952.0
139,69.5,510.0,3.8784313725490196,27.619607843137256,1978.0
140,70.0,510.0,3.896078431372549,27.78235294117647,1987.0
144,72.0,505.0,4.001980198019802,29.316831683168317,2021.0
