model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_no_shed,6,-780.7592182751835,1573.518436550367,0.0,0.7310581659373168
Cell_num_prolif_cst_shed,7,-780.7592161761629,1575.5184323523258,1.999995801958903,0.26894183406268324
no_prolif_no_shed,5,-924.2418469597134,1858.4836939194267,284.9652573690598,9.650115865464876e-63
