model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_no_shed,6,-815.3841501164734,1642.7683002329468,0.0,0.7310586012287379
Cell_num_prolif_cst_shed,7,-815.3841502314142,1644.7683004628284,2.000000229881607,0.2689413987712621
no_prolif_no_shed,5,-933.5111250717248,1877.0222501434496,234.2539499105028,9.916382860781081e-52
