stage,merge_prob,adhesion,fragment_rate,heading_sigma,dist_s,dist_scale,init_n_clusters,nnd_rmse,s0_rrmse,s1_rrmse,s2_rrmse,penalty,score
4,0.7745559000853118,0.8871041202985789,0.00031082837344130503,0.445835015601091,0.886808014304267,3.3252187772156954,961,7.382138216347898,0.24445169090339522,0.23439481357631375,0.6205523950867989,4.993988995665079,12.376127212012978
4,0.7710982612026674,0.858638066420542,0.0002803245392098647,0.33441908270626935,0.8163750123143001,3.3802657770875517,936,9.45098933598496,0.1810561002909452,0.13732099405217413,0.398726800046275,1.9872680004627497,11.43825733644771
4,0.8343524987218031,0.916366764608516,0.0004929343636305185,0.5232567179068143,0.8471011076437102,3.4406249506087496,969,7.565194718562764,0.21627680409700303,0.20532518057562266,0.5129216330634465,3.345236177360722,10.910430895923486
4,0.8504235054516107,0.8995204277910938,0.00188377110074076,0.4757250615596986,0.8665528767292161,3.2266436305707535,930,10.153648333032317,0.16662936259769398,0.12331790038884878,0.2811039553655082,0.8110395536550818,10.964687886687399
4,0.8445343128409895,0.8300716522801841,0.0007823230822237273,0.4355873074517705,0.8246974956221923,3.287232698111249,963,10.739511010614132,0.18921273936835067,0.15255240084353827,0.3647328218145995,1.6473282181459947,12.386839228760127
4,0.7701209414083852,0.8204177433308293,0.0024541929290400775,0.48384833644121233,0.8502340118197188,3.413711026861153,917,10.592427585914507,0.18403393515323568,0.13154751455130256,0.30045616371440914,1.0045616371440913,11.596989223058598
4,0.8481126617983855,0.9138390691349068,0.00044769461512178126,0.3657538571468351,0.8441235493917333,3.2333987983612142,962,9.649370704960516,0.18081232568696254,0.13006984854435655,0.3378381362956404,1.3783813629564041,11.02775206791692
4,0.8778684265317209,0.9633357818287049,0.0009764601449820079,0.3435849626223508,0.8030800066214104,3.3535806131178156,915,10.668336284808412,0.18610666176279939,0.13452413673103494,0.379179291209287,1.79179291209287,12.460129196901281
4,0.7969739683350926,0.9248342900851776,0.00027842816980373406,0.45296854657051006,0.866555498864792,3.2193442305741975,946,11.866756423023547,0.1851828659754243,0.1467442005124962,0.4169881742127915,2.169881742127915,14.036638165151462
4,0.8529113997890101,0.887842281458856,0.0004502631327104616,0.3279843171069003,0.884544294516637,3.3175570958667913,910,8.41864391424012,0.2109847663016633,0.11553798105493494,0.33655647968370916,1.4754124598537244,9.894056374093843
