step,hours,S0,S1,S2,Ncells
61,30.5,504.0,2.2063492063492065,7.075396825396825,1112.0
68,34.0,488.0,2.3135245901639343,7.866803278688525,1129.0
70,35.0,485.0,2.334020618556701,7.9628865979381445,1132.0
75,37.5,480.0,2.379166666666667,8.308333333333334,1142.0
77,38.5,478.0,2.397489539748954,8.502092050209205,1146.0
82,41.0,468.0,2.4743589743589745,9.115384615384615,1158.0
92,46.0,448.0,2.642857142857143,10.71875,1184.0
95,47.5,444.0,2.68018018018018,11.045045045045045,1190.0
102,51.0,435.0,2.7655172413793103,11.744827586206897,1203.0
104,52.0,433.0,2.7829099307159355,11.882217090069284,1205.0
105,52.5,433.0,2.796766743648961,11.99769053117783,1211.0
111,55.5,427.0,2.8758782201405153,12.824355971896955,1228.0
112,56.0,427.0,2.8782201405152223,12.831381733021077,1229.0
118,59.0,414.0,2.9855072463768115,13.70048309178744,1236.0
119,59.5,414.0,2.995169082125604,13.758454106280194,1240.0
120,60.0,414.0,3.0,13.797101449275363,1242.0
126,63.0,407.0,3.0737100737100738,14.47911547911548,1251.0
133,66.5,397.0,3.18639798488665,15.675062972292192,1265.0
135,67.5,395.0,3.2253164556962024,16.0,1274.0
136,68.0,395.0,3.2354430379746835,16.126582278481013,1278.0
140,70.0,390.0,3.31025641025641,16.956410256410255,1291.0
142,71.0,388.0,3.3350515463917527,17.22680412371134,1294.0
144,72.0,385.0,3.366233766233766,17.51168831168831,1296.0
