p,n_points,S,b,R2,S_CI_lo,S_CI_hi,b_CI_lo,b_CI_hi,x_min,x_max
0.1,6,0.00011259704603799298,0.5018622973515352,0.9509390623431064,7.264899371808427e-05,0.00015254509835790168,0.17186442945286973,0.8318601652502007,0.2509311486757676,1.2546557433788381
0.3,6,0.0008173211317087861,0.09347353072444996,0.9951701645898281,0.0003412324090454069,0.0012934098543721654,0.02916618150147196,0.15778087994742795,0.04673676536222498,0.2336838268111249
0.5,6,0.005915570258436693,0.014717561248197987,0.9966813421677857,-0.012459011661438358,0.024290152178311746,-0.032344288005857084,0.06177941050225306,0.0073587806240989935,0.036793903120494964
0.7,6,0.04264754376471997,0.0022903440270258175,0.9930798505170169,-1.2447878799790522,1.3300829675084922,-0.06716891076611732,0.07174959882016894,0.0011451720135129087,0.0057258600675645435
0.9,6,0.04837488329865296,0.002172264138249768,0.9877920019723981,-2.0654747818730206,2.162224548470326,-0.0931648685129599,0.09750939678945943,0.001086132069124884,0.00543066034562442
