speed
2.08806130178211
1.8973665961010275
6.791170738539859
10.23132444994293
6.092618484691127
2.8635642126552705
4.219004621945798
4.386342439892262
1.0
5.047771785649585
1.8439088914585775
3.841874542459709
3.006659275674582
2.4
6.596969000988257
4.5694638635183455
3.4
3.2249030993194197
9.121403400793103
1.7204650534085253
5.0
4.1036569057366385
2.6
1.2806248474865698
2.4166091947189146
2.2803508501982757
12.36931687685298
5.720139858430036
4.440720662234904
4.019950248448356
4.2047592083257275
1.4142135623730951
6.8
3.1240998703626617
3.0
8.858893836140041
8.713208364316786
8.590692637965812
3.4525353003264136
6.177378084592201
1.0198039027185568
0.447213595499958
0.7211102550927978
2.0
3.605551275463989
1.131370849898476
4.4045431091090474
4.004996878900157
1.1661903789690602
9.61873172512884
4.275511665286389
3.676955262170047
5.249761899362675
14.829699929533302
1.0770329614269007
0.4
1.0770329614269007
5.458937625582473
2.8284271247461903
6.08276253029822
3.423448553724738
3.862641583165593
8.323460818673926
2.973213749463701
2.6
4.294182110716777
2.0
3.417601498127012
0.6324555320336759
6.905070600652827
2.4413111231467406
5.656854249492381
4.638965401897281
2.690724809414742
1.1661903789690602
0.447213595499958
2.4166091947189146
1.0
3.577708763999664
5.249761899362675
4.720169488482378
2.009975124224178
4.237924020083418
3.255764119219941
6.511528238439882
4.237924020083418
5.280151512977634
4.808326112068523
7.696752561957543
7.657675887630658
3.794733192202055
5.517245689653489
6.80294054067798
8.910667763978186
4.2047592083257275
6.177378084592201
1.2649110640673518
7.789736837660179
5.96657355607052
3.059411708155671
7.271863585079137
2.6
2.08806130178211
2.6076809620810595
6.105735008989499
6.251399843235114
0.7211102550927978
1.2165525060596438
6.723094525588644
1.0198039027185568
4.741307836451879
0.2
4.967896939349688
8.78635305459552
7.249827584156743
7.227724399837061
4.4045431091090474
4.5694638635183455
4.308131845707603
3.9293765408777
2.23606797749979
3.4525353003264136
6.251399843235114
6.7468511173731995
2.690724809414742
4.024922359499621
6.511528238439882
2.4166091947189146
7.37563556583431
2.473863375370596
2.630589287593181
2.8284271247461903
1.0
1.131370849898476
2.973213749463701
1.5620499351813308
3.255764119219941
3.417601498127012
6.6573267908372955
3.104834939252005
0.8246211251235321
1.5620499351813308
3.0528675044947495
3.162277660168379
3.2310988842807022
6.80294054067798
5.882176467941097
4.753945729601885
2.630589287593181
4.418144406874904
2.7784887978899606
0.8
1.8
1.4
2.80713376952364
5.215361924162119
4.6173585522460785
9.097252332435328
3.720215047547655
2.6832815729997477
6.723094525588644
8.883692925805125
11.260550608207398
8.373768566183328
5.440588203494178
8.143709228600933
3.0
2.6076809620810595
2.4331050121192876
3.0528675044947495
0.282842712474619
1.2165525060596438
1.5231546211727818
3.671511950137164
1.6970562748477138
1.8973665961010275
5.660388679233963
5.685068161420758
6.45600495662759
5.385164807134504
0.7211102550927978
1.5620499351813308
5.440588203494178
5.385164807134504
3.0463092423455636
0.565685424949238
1.2
7.402702209328699
4.386342439892262
6.248199740725323
3.3105890714493698
5.011985634456667
2.6
2.7784887978899606
1.2806248474865698
1.1661903789690602
8.160882305241266
2.6832815729997477
4.47213595499958
4.0
1.788854381999832
4.494441010848846
6.003332407921453
3.8
1.5231546211727818
6.55133574166368
6.627216610312357
8.160882305241266
3.8209946349085597
5.922837157984339
3.4
3.5383612025908264
1.5231546211727818
4.808326112068523
3.026549190084311
