step,hours,S0,S1,S2,Ncells
0,0.0,1000.0,1.0,1.0,1000.0
1,0.5,742.0,1.3517520215633423,2.1819407008086253,1003.0
2,1.0,652.0,1.5506134969325154,3.1671779141104293,1011.0
3,1.5,611.0,1.6595744680851063,3.7708674304418985,1014.0
4,2.0,580.0,1.7551724137931035,4.2827586206896555,1018.0
5,2.5,555.0,1.8522522522522522,4.8432432432432435,1028.0
6,3.0,530.0,1.9471698113207547,5.441509433962264,1032.0
7,3.5,515.0,2.007766990291262,5.805825242718447,1034.0
8,4.0,495.0,2.105050505050505,6.468686868686869,1042.0
9,4.5,478.0,2.190376569037657,7.131799163179917,1047.0
10,5.0,454.0,2.3259911894273126,8.13215859030837,1056.0
11,5.5,443.0,2.3882618510158014,8.753950338600452,1058.0
12,6.0,429.0,2.473193473193473,9.825174825174825,1061.0
13,6.5,410.0,2.6,10.75609756097561,1066.0
14,7.0,399.0,2.6842105263157894,11.461152882205514,1071.0
15,7.5,390.0,2.7564102564102564,12.192307692307692,1075.0
16,8.0,379.0,2.8548812664907652,13.240105540897098,1082.0
17,8.5,364.0,2.9972527472527473,15.332417582417582,1091.0
18,9.0,354.0,3.0875706214689265,16.257062146892654,1093.0
19,9.5,346.0,3.1878612716763004,17.303468208092486,1103.0
20,10.0,340.0,3.2705882352941176,18.33529411764706,1112.0
21,10.5,332.0,3.3644578313253013,19.599397590361445,1117.0
22,11.0,324.0,3.4691358024691357,20.876543209876544,1124.0
23,11.5,322.0,3.5062111801242235,21.226708074534162,1129.0
24,12.0,319.0,3.5579937304075235,21.978056426332287,1135.0
25,12.5,316.0,3.6044303797468356,22.408227848101266,1139.0
26,13.0,313.0,3.65814696485623,23.242811501597444,1145.0
27,13.5,305.0,3.7868852459016393,24.665573770491804,1155.0
28,14.0,301.0,3.86046511627907,25.601328903654483,1162.0
29,14.5,295.0,3.9491525423728815,26.613559322033897,1165.0
30,15.0,291.0,4.013745704467354,27.195876288659793,1168.0
31,15.5,282.0,4.159574468085107,29.01063829787234,1173.0
32,16.0,277.0,4.259927797833935,30.62815884476534,1180.0
33,16.5,271.0,4.376383763837638,32.730627306273064,1186.0
34,17.0,263.0,4.52851711026616,34.551330798479086,1191.0
35,17.5,260.0,4.607692307692307,35.58461538461538,1198.0
36,18.0,258.0,4.658914728682171,36.14728682170543,1202.0
37,18.5,252.0,4.785714285714286,38.20634920634921,1206.0
38,19.0,248.0,4.883064516129032,40.09274193548387,1211.0
39,19.5,245.0,4.963265306122449,41.20816326530612,1216.0
40,20.0,244.0,5.008196721311475,42.59016393442623,1222.0
41,20.5,239.0,5.121338912133891,45.02092050209205,1224.0
42,21.0,234.0,5.264957264957265,47.675213675213676,1232.0
43,21.5,232.0,5.327586206896552,48.61206896551724,1236.0
44,22.0,230.0,5.395652173913043,49.778260869565216,1241.0
45,22.5,229.0,5.458515283842795,51.004366812227076,1250.0
46,23.0,224.0,5.620535714285714,53.316964285714285,1259.0
47,23.5,221.0,5.710407239819005,54.841628959276015,1262.0
48,24.0,217.0,5.847926267281106,58.105990783410135,1269.0
49,24.5,215.0,5.916279069767442,59.0046511627907,1272.0
50,25.0,211.0,6.056872037914692,61.91469194312796,1278.0
51,25.5,206.0,6.228155339805825,65.83009708737865,1283.0
52,26.0,202.0,6.391089108910891,68.44059405940594,1291.0
53,26.5,198.0,6.545454545454546,71.83838383838383,1296.0
54,27.0,197.0,6.614213197969543,72.97969543147208,1303.0
55,27.5,193.0,6.782383419689119,76.11917098445596,1309.0
56,28.0,193.0,6.803108808290156,76.57512953367876,1313.0
57,28.5,190.0,6.947368421052632,79.71578947368421,1320.0
58,29.0,187.0,7.0855614973262036,82.20855614973262,1325.0
59,29.5,184.0,7.239130434782608,85.83695652173913,1332.0
60,30.0,183.0,7.33879781420765,88.47540983606558,1343.0
61,30.5,175.0,7.708571428571428,98.63428571428571,1349.0
62,31.0,173.0,7.838150289017341,100.7514450867052,1356.0
63,31.5,170.0,8.0,104.29411764705883,1360.0
64,32.0,169.0,8.08284023668639,107.37278106508876,1366.0
65,32.5,169.0,8.118343195266272,108.6508875739645,1372.0
66,33.0,166.0,8.325301204819278,113.13253012048193,1382.0
67,33.5,164.0,8.46951219512195,118.73780487804878,1389.0
68,34.0,160.0,8.75625,126.90625,1401.0
69,34.5,157.0,8.980891719745223,131.97452229299364,1410.0
70,35.0,152.0,9.335526315789474,142.38815789473685,1419.0
71,35.5,151.0,9.417218543046358,144.26490066225165,1422.0
72,36.0,147.0,9.73469387755102,151.01360544217687,1431.0
