step,hours,S0,S1,S2,Ncells
50,25.0,417.0,2.6666666666666665,10.959232613908872,1112.0
51,25.5,417.0,2.676258992805755,11.074340527577938,1116.0
87,43.5,332.0,3.5873493975903616,20.237951807228917,1191.0
89,44.5,330.0,3.6272727272727274,20.76060606060606,1197.0
90,45.0,330.0,3.6363636363636362,20.848484848484848,1200.0
93,46.5,325.0,3.723076923076923,22.12923076923077,1210.0
97,48.5,321.0,3.8161993769470404,23.32398753894081,1225.0
99,49.5,318.0,3.861635220125786,24.10062893081761,1228.0
100,50.0,318.0,3.8742138364779874,24.28301886792453,1232.0
105,52.5,314.0,3.968152866242038,25.29936305732484,1246.0
108,54.0,310.0,4.048387096774194,26.519354838709678,1255.0
112,56.0,304.0,4.151315789473684,28.30921052631579,1262.0
118,59.0,296.0,4.3108108108108105,30.2027027027027,1276.0
120,60.0,295.0,4.342372881355932,30.464406779661015,1281.0
123,61.5,292.0,4.417808219178082,31.493150684931507,1290.0
126,63.0,288.0,4.513888888888889,33.111111111111114,1300.0
128,64.0,286.0,4.548951048951049,33.56293706293706,1301.0
132,66.0,280.0,4.692857142857143,35.8,1314.0
133,66.5,280.0,4.692857142857143,35.8,1314.0
135,67.5,279.0,4.738351254480286,36.58064516129032,1322.0
136,68.0,279.0,4.759856630824372,36.795698924731184,1328.0
137,68.5,279.0,4.767025089605735,36.91756272401434,1330.0
141,70.5,273.0,4.930402930402931,39.51648351648352,1346.0
144,72.0,270.0,5.022222222222222,41.77037037037037,1356.0
