step,hours,S0,S1,S2,Ncells
32,16.0,651.0,1.7019969278033795,4.092165898617512,1108.0
35,17.5,645.0,1.7348837209302326,4.274418604651163,1119.0
37,18.5,643.0,1.7496111975116642,4.3530326594090205,1125.0
38,19.0,643.0,1.76049766718507,4.4199066874028,1132.0
50,25.0,614.0,1.9087947882736156,5.530944625407166,1172.0
51,25.5,614.0,1.9120521172638436,5.547231270358306,1174.0
62,31.0,599.0,2.035058430717863,6.328881469115192,1219.0
70,35.0,585.0,2.147008547008547,7.2615384615384615,1256.0
72,36.0,583.0,2.1732418524871355,7.44253859348199,1267.0
76,38.0,579.0,2.219343696027634,7.829015544041451,1285.0
85,42.5,568.0,2.3309859154929575,8.714788732394366,1324.0
93,46.5,561.0,2.427807486631016,9.429590017825312,1362.0
99,49.5,552.0,2.516304347826087,10.222826086956522,1389.0
103,51.5,547.0,2.5722120658135283,10.608775137111518,1407.0
106,53.0,546.0,2.598901098901099,10.877289377289378,1419.0
107,53.5,546.0,2.6043956043956045,10.91941391941392,1422.0
108,54.0,546.0,2.60989010989011,10.961538461538462,1425.0
111,55.5,546.0,2.6245421245421245,11.086080586080586,1433.0
112,56.0,546.0,2.628205128205128,11.108058608058608,1435.0
115,57.5,542.0,2.6660516605166054,11.367158671586715,1445.0
118,59.0,538.0,2.7063197026022303,11.888475836431226,1456.0
119,59.5,538.0,2.7193308550185873,12.03903345724907,1463.0
121,60.5,536.0,2.736940298507463,12.218283582089553,1467.0
122,61.0,536.0,2.746268656716418,12.35820895522388,1472.0
125,62.5,531.0,2.806026365348399,13.099811676082863,1490.0
127,63.5,530.0,2.828301886792453,13.277358490566037,1499.0
130,65.0,528.0,2.859848484848485,13.651515151515152,1510.0
131,65.5,528.0,2.8693181818181817,13.725378787878787,1515.0
133,66.5,527.0,2.8975332068311195,13.98292220113852,1527.0
135,67.5,526.0,2.925855513307985,14.412547528517111,1539.0
138,69.0,523.0,2.9636711281070744,14.715105162523901,1550.0
144,72.0,522.0,3.0306513409961684,15.639846743295019,1582.0
