model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_cst_shed,7,-1217.9115380366202,2449.8230760732404,0.0,0.999999588021324
Cell_num_prolif_no_shed,6,-1233.6138318710173,2479.2276637420346,29.404587668794193,4.119786759349219e-07
no_prolif_no_shed,5,-1901.6712938406558,3813.3425876813117,1363.5195116080713,8.231896316023262e-297
