model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_no_shed,6,-818.6880641494915,1649.376128298983,0.0,0.7310586001357382
Cell_num_prolif_cst_shed,7,-818.6880642588732,1651.3761285177463,2.0000002187632617,0.26894139986426174
no_prolif_no_shed,5,-951.3580164041744,1912.7160328083487,263.3399045093656,4.790915310097229e-58
