model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_cst_shed,7,-1236.471979633111,2486.943959266222,0.0,1.0
Cell_num_prolif_no_shed,6,-1658.1684165041725,3328.336833008345,841.3928737421229,1.967247085355944e-183
no_prolif_no_shed,5,-1895.2173642303637,3800.4347284607275,1313.4907691945054,6.01316961100439e-286
