model,k,max_loglik,AIC,delta_AIC,akaike_weight
Cell_num_prolif_no_shed,6,-777.440342287859,1566.880684575718,0.0,0.7310586366983726
Cell_num_prolif_cst_shed,7,-777.4403425832041,1568.8806851664083,2.000000590690206,0.2689413633016274
no_prolif_no_shed,5,-950.5755637072064,1911.1511274144127,344.27044283869463,1.2781311182320697e-75
