merge_prob,dt,inv_speed,pro_speed,inv_exp,pro_exp,inv_adh,pro_adh,inv_prolif,pro_prolif,inv_frag,pro_frag,inv_frag_exp,pro_frag_exp,init_phenotype,rep,n_final,mean_size_final,mean_speed_final,total_cells_final,n_mean_over_time,mean_size_over_time,mean_speed_over_time
0.6,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,0,348,13.028735632183908,0.999181491791574,4534.0,519.9136212624585,5.099449086297169,0.9984807261534945
0.6,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,1,358,12.701117318435754,0.9999076397086208,4547.0,522.9169435215947,5.0917652457382,0.9984966585637777
0.6,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,2,363,12.349862258953168,0.9984820206964307,4483.0,515.7906976744187,5.090465272666681,0.9984387930419121
0.6,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,3,361,12.457063711911358,1.0,4497.0,509.202657807309,5.19560743413432,0.9983102800471408
0.6,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,4,361,12.277008310249307,0.9984710113519816,4432.0,527.3654485049834,5.042951162418359,0.998487085036027
0.6,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,262,6.851145038167939,1.9987696313682923,1795.0,400.80730897009965,3.820732884083497,1.9966571073522732
0.6,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,262,6.755725190839694,1.998361770602024,1770.0,410.5049833887043,3.72049313201366,1.9966235164590975
0.6,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,261,6.977011494252873,1.9976537201906646,1821.0,408.5514950166113,3.7901828859157227,1.996681426011321
0.6,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,257,6.961089494163424,1.996259064718294,1789.0,394.5614617940199,3.847263464774049,1.9965246538493306
0.6,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,274,6.536496350364963,1.99979204614406,1791.0,416.1528239202658,3.6605067183027646,1.9968486183952208
0.6,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,0,348,13.028735632183908,0.999181491791574,4534.0,519.9136212624585,5.099449086297169,0.9984807261534945
0.6,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,1,358,12.701117318435754,0.9999076397086208,4547.0,522.9169435215947,5.0917652457382,0.9984966585637777
0.6,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,2,363,12.349862258953168,0.9984820206964307,4483.0,515.7906976744187,5.090465272666681,0.9984387930419121
0.6,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,3,361,12.457063711911358,1.0,4497.0,509.202657807309,5.19560743413432,0.9983102800471408
0.6,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,4,361,12.277008310249307,0.9984710113519816,4432.0,527.3654485049834,5.042951162418359,0.998487085036027
0.6,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,122,14.557377049180328,4.0,1776.0,259.66112956810633,6.8493557832447625,3.9895907166503353
0.6,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,125,14.84,3.9856254039814902,1855.0,260.4385382059801,7.18413999091418,3.9903912776405046
0.6,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,116,15.922413793103448,3.993842914440738,1847.0,250.6312292358804,7.531826749957226,3.990244191755308
0.6,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,116,15.275862068965518,3.9925769846539545,1772.0,256.45514950166114,7.10197266663099,3.989717672735545
0.6,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,117,15.23076923076923,3.9999999942758153,1782.0,254.30897009966776,7.138645128773004,3.9897174243038154
0.9,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,0,343,12.43731778425656,0.9994281255818861,4266.0,510.45847176079735,4.98590579917699,0.998341852569769
0.9,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,1,355,12.295774647887324,0.9998125361371635,4365.0,522.9700996677741,4.961415724445401,0.9982895376198504
0.9,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,2,327,14.055045871559633,0.9972031278446464,4596.0,504.2093023255814,5.438588802948101,0.9983631187766753
0.9,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,3,365,11.101369863013698,0.9998207740909032,4052.0,511.9667774086379,4.700224121344553,0.9983031057383672
0.9,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,4,348,12.224137931034482,0.9981313990692579,4254.0,524.5348837209302,4.828170293114608,0.9983169201172298
0.9,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,255,7.36078431372549,1.9975554876065282,1877.0,397.19601328903656,3.9995517554622753,1.996486217909187
0.9,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,265,6.7018867924528305,2.0,1776.0,417.2890365448505,3.664307486699624,1.9963419230648871
0.9,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,268,6.8059701492537314,2.0,1824.0,394.0598006644518,3.906756498582358,1.9966509282341456
0.9,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,265,6.758490566037736,2.0,1791.0,399.4186046511628,3.8179296155092115,1.9964276182618006
0.9,1.0,2.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,257,7.093385214007782,1.9966030919954147,1823.0,409.9102990033223,3.795617478844919,1.9963962276564944
0.9,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,0,343,12.43731778425656,0.9994281255818861,4266.0,510.45847176079735,4.98590579917699,0.998341852569769
0.9,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,1,355,12.295774647887324,0.9998125361371635,4365.0,522.9700996677741,4.961415724445401,0.9982895376198504
0.9,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,2,327,14.055045871559633,0.9972031278446464,4596.0,504.2093023255814,5.438588802948101,0.9983631187766753
0.9,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,3,365,11.101369863013698,0.9998207740909032,4052.0,511.9667774086379,4.700224121344553,0.9983031057383672
0.9,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,proliferative,4,348,12.224137931034482,0.9981313990692579,4254.0,524.5348837209302,4.828170293114608,0.9983169201172298
0.9,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,109,17.128440366972477,4.0,1867.0,247.78737541528238,7.480577773144314,3.989240848411664
0.9,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,117,15.034188034188034,4.0,1759.0,247.35548172757476,7.340066851469525,3.988784182321156
0.9,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,117,15.555555555555555,4.0,1820.0,237.52159468438538,7.736175909333567,3.989047574532333
0.9,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,124,14.508064516129032,3.996598137628451,1799.0,246.1860465116279,7.110204247484759,3.990115604102552
0.9,1.0,4.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,138,13.333333333333334,4.0,1840.0,263.63787375415285,6.711899035684486,3.9901508024783303
