NND_med
42.517118887216846
42.8926428157273
43.500168749169305
44.454113954401706
45.93197885872393
46.268124171134936
46.329813726556075
46.447220851763234
47.408232265249566
48.22832090990976
49.001739218165646
49.64261847950046
49.76824135168756
50.88197963507327
51.5332109021622
52.1964849498569
52.47378569609406
52.946326050326405
53.95624466133444
55.14632380681805
55.81409608442399
56.578105947392665
56.60652680972642
57.1129332527503
57.79438276453607
57.35505802859076
58.26995950464927
58.94481208004977
59.32303978262944
60.055028562036206
61.03767338705474
61.01681621634374
61.086215196207256
61.944515579686424
62.10838302271891
63.73295564470084
65.54785109667164
66.27520793170191
66.40852394386822
66.99175654373546
67.5746435358154
69.13909636572616
67.35610988283896
68.436388882362
69.34835239163513
69.98663344812581
71.57782415476922
71.38343018168148
71.87994059413661
72.94088201584721
75.26863117743805
74.39567764082119
77.15436173619678
