g_r80
0.770894384627279
0.7678483131343181
0.7637898860590717
0.7911125804047615
0.7821847563902368
0.7637752438831323
0.7688282178882803
0.7834726350408769
0.7460130887435783
0.7695101841429158
0.7512654537912452
0.722091034854711
0.7534245983440755
0.7289392497794389
0.7442056446647436
0.746093222196768
0.7106616039364642
0.6891912646710595
0.7632166206325711
0.7462010303421222
0.7406837898902668
0.7201949848724746
0.7709351571015833
0.735235596517114
0.7300806827493842
0.7497529290492447
0.7162891839441775
0.6946542931307206
0.7209185901753484
0.7050805935651443
0.7646160137962099
0.7010998313444448
0.6814229679553353
0.6799727408589558
0.7342388338894001
0.695812160275643
0.6881464029384278
0.6421833439990944
0.6470600441836452
0.6899628109200586
0.66964174564525
0.6716573105032924
0.6158076227438144
0.6693220769116094
0.7019749882372697
0.6328806825022992
0.6019882992512594
0.6436296068039237
0.607007566781907
0.6011132102524374
0.6513182257652853
0.6732494863829732
0.6053765520216741
