S0
327.95
325.8
318.95
318.9
314.85
308.85
303.65
297.75
289.95
283.0
278.95
276.95
272.0
266.0
260.95
257.9
252.9
248.95
244.95
239.0
235.9
231.0
227.0
224.0
219.95
215.95
212.95
210.95
208.95
205.9
202.95
201.85
199.8
195.95
192.95
189.0
186.9
184.95
180.95
178.9
176.95
172.95
170.85
168.85
164.95
163.85
162.75
159.85
158.8
155.0
154.85
152.9
149.9
