S0
404.5
399.5
392.5
383.0
376.5
369.0
362.0
355.0
349.5
343.5
338.0
332.5
329.0
323.0
317.0
313.5
310.0
305.0
301.0
297.5
294.0
289.0
286.5
282.5
279.0
275.5
270.5
266.5
263.0
261.0
257.5
255.0
252.0
248.5
243.5
240.0
238.5
236.0
234.0
232.5
230.0
228.0
225.5
222.0
218.0
214.0
212.5
211.0
209.0
206.5
204.5
205.0
202.5
