step,num_clusters_mean,num_clusters_lower_95,num_clusters_upper_95,mean_cluster_size_mean,mean_cluster_size_lower_95,mean_cluster_size_upper_95,mean_squared_cluster_size_mean,mean_squared_cluster_size_lower_95,mean_squared_cluster_size_upper_95
71,95.4,90.0,100.52499999999999,15.524291288228703,14.723965346534653,16.44611111111111,482.06511064087675,419.65792857142856,567.0041208791208
72,92.16,86.0,97.52499999999999,16.258776251133227,15.275478645066274,17.488953488372093,539.7306201966185,451.09115120274913,663.53202247191
73,90.17,84.0,96.52499999999999,16.800460992307276,15.664755154639176,18.04375,585.2832447850047,484.98889627659577,746.9500753012048
74,88.8,82.475,95.52499999999999,17.24801568478666,16.08640625,18.557765207170146,618.3816632493605,511.41021505376347,846.8974404424275
75,87.77,80.475,94.0,17.64159544026588,16.363031914893618,19.208881172839504,650.9348530251663,528.5332504625346,889.1362388250315
76,86.71,79.475,94.0,18.049303883967347,16.65398936170213,19.621526898734174,682.7105637895057,543.9684956059205,917.6231948033299
77,85.85,78.475,93.0,18.436901356723723,16.931068405399223,20.101679649464458,714.4851193683188,571.9042149758454,952.5466946597757
78,85.11,78.0,92.04999999999998,18.797595087105286,17.30294221907125,20.494551282051283,745.909199405932,595.4684571175951,1017.3386851520569
79,84.34,77.475,91.0,19.1744531793424,17.681318681318682,20.811480186480185,780.9603243899053,614.5940229885058,1056.51619047619
80,83.55,76.0,90.0,19.567831362837445,17.988888888888887,21.377302631578946,814.7233685562086,629.7610057471264,1090.1417045454546
81,82.73,75.475,90.52499999999999,19.980517610845343,18.19491452991453,21.79875,851.3345531361914,643.1017816091953,1154.6026598401593
82,82.07,74.475,88.52499999999999,20.363418709665638,18.760227272727274,22.274405405405403,886.2779836140944,688.0429770084567,1202.5228937728937
83,81.42,73.425,89.0,20.750254750644235,18.87471590909091,22.955833333333327,919.2280073484025,714.6551136363637,1251.2593749999999
84,80.64,72.0,88.0,21.172246239628006,19.37985599896681,23.556944444444444,958.3079032442928,752.5177459839358,1293.5551948051948
85,80.04,72.0,88.0,21.555733109081235,19.588531576908174,23.780555555555555,994.6788601263012,778.090868176539,1392.5636188136175
