stage,merge_prob,adhesion,fragment_rate,heading_sigma,init_n_clusters,dist_s,dist_scale,nnd_rmse,s0_rmse,s0_rrmse,s1_rrmse,s2_rrmse,penalty,score
2,0.6892090513924817,0.7504635259246725,0.0003831619664368392,0.5056484859003596,1042,0.6698183808789968,3.579424814953996,11.930113619441912,11.317897886896917,0.1045292158638863,0.12356190126644304,0.2940901119123436,0.9409011191234357,24.18891262546226
2,0.6869815002836821,0.6840419780487123,0.001983969567883896,0.2830196295894112,944,0.7744946580353328,3.2238289825563498,12.579827530255791,11.737357627344174,0.10483284020235394,0.13986495286457837,0.29710760085560506,0.9710760085560505,25.288261166156015
2,0.8437286725977672,0.6362568667305877,0.0003951270898763944,0.470831873392946,1025,0.6876882187673024,3.4654510647731445,13.732695781646663,10.711864465168285,0.10664468856771127,0.12311302662291185,0.2903146003276481,0.903146003276481,25.34770625009143
2,0.8267155181934561,0.7571622452468592,0.00040707997007641755,0.30572229213091867,994,0.5960407324595416,3.5716204693956537,13.067432711618226,11.153173321658228,0.10941834202895735,0.12605183938043868,0.31601451910451106,1.1601451910451104,25.380751224321564
2,0.7048791092533335,0.6609509186238707,0.00034315763485117073,0.5039219432938469,874,0.7610266514913292,3.782923125445664,11.942011986251465,12.727292958293337,0.13813925172088024,0.12958543993583205,0.27375878726602876,0.7375878726602875,25.40689281720509
2,0.8493297080862307,0.7523892487355753,0.0006617537158401162,0.2651827655673755,1036,0.6553603068983715,3.1910075942940113,13.124426157360825,10.616455669045294,0.10429531768424707,0.12431142520243185,0.37828896156611985,1.7828896156611984,25.523771442067314
2,0.8565615871359533,0.6997828499472516,0.00039982761062763754,0.2277380727034558,944,0.48911950608081645,3.6714525343249895,12.791737549673424,12.271821555329579,0.12017533177741663,0.12598702115091995,0.2926333857612671,0.9263338576126706,25.989892962615674
2,0.6924337046575302,0.9050433256445124,0.000654113964001886,0.6692623877565734,1032,0.7630850209798367,3.6758511755085994,12.183712373825973,12.438917170003988,0.12715120027631352,0.1353604610882964,0.35623647015693954,1.5623647015693953,26.184994245399356
2,0.6890995827109891,0.8033134089381415,0.004965424064564114,0.696256026335748,930,0.7232718475514597,3.7931243027481507,12.82882670973939,12.461332303068982,0.12548322145543586,0.13861585114866815,0.29005291775013636,0.9005291775013635,26.190688190309736
2,0.7883243753726419,0.8910516942189581,0.002061262878872393,0.4262901657143795,968,0.5975411881983013,3.7310004320953882,10.71940626362177,14.622965547565283,0.14583394228916427,0.12962569513444439,0.29931374399325444,0.9931374399325443,26.335509251119596
