S0
283.0
274.95
269.0
263.9
256.95
250.95
245.95
241.0
233.9
226.0
223.95
217.95
210.95
207.0
204.85
201.75
195.8
192.9
189.95
185.95
182.9
179.85
176.95
172.0
170.0
168.0
165.95
163.9
160.95
158.0
155.95
151.95
149.95
147.95
144.95
142.9
141.9
139.9
137.95
135.0
134.0
132.0
131.0
128.0
125.0
124.0
122.95
119.95
117.95
116.95
114.95
113.0
112.9
