g_r80
0.7357961635842314
0.7212054605255018
0.7267919850254535
0.7101755304782567
0.7056111079259663
0.7052091649582989
0.6848118044068523
0.6655900837637136
0.7081612827058203
0.6720202642253734
0.6901985420685385
0.6958477232105139
0.6575312422231329
0.6639563457352707
0.6325845573381514
0.6475289848107301
0.6317633650861043
0.6950154369790359
0.6000500684096245
0.6372690844593032
0.5898565206969911
0.6406001125597592
0.5877564495187785
0.5541325385236286
0.588364293874339
0.585141123110594
0.5877614882558484
0.5200600147004907
0.5693506663588519
0.5623572627562067
0.5467095995052266
0.5741807293136557
0.5540784242690601
0.5996614328431547
0.5904966444849765
0.4563492856796407
0.5746422543054014
0.5135919862820061
0.5432926570272362
0.553075002606433
0.5628967048603015
0.4646947233088492
0.49736239716944575
0.5339328848704037
0.45598456657382375
0.46747084047618714
0.405113018838296
0.4855790485476165
0.43675021853662865
0.5074192667242329
0.4232441508714142
0.3336404818578166
0.4140125728258212
