S0
483.15
475.05
467.15
456.15
445.5
438.34999999999997
433.29999999999995
426.25
423.0
415.2
410.0
402.05
397.05
390.15
382.15
377.05
373.0
366.1
364.0
360.0
353.15
349.2
344.05
339.1
335.0
330.0
325.15
322.1
316.1
310.05
308.0
304.1
299.0
297.05
292.0
291.0
288.05
284.05
283.0
279.0
276.05
274.0
270.0
266.1
263.0
260.05
258.0
253.05
251.0
249.0
246.14999999999998
244.0
242.0
