S0
316.7
313.6
312.4
306.65
303.6
303.55
299.95
293.7
289.75
287.8
285.9
282.9
279.95
276.95
275.95
273.95
270.9
268.9
267.85
264.85
260.9
258.9
254.0
253.85
250.0
247.8
247.65
242.85
241.8
238.9
236.85
233.9
230.0
229.9
228.9
227.9
224.9
224.9
221.95
219.95
219.95
215.0
213.9
211.95
211.9
210.9
209.85
207.8
203.95
202.95
202.95
200.8
197.8
