NND_med
36.839992758808535
37.188949460890754
37.475264823980524
37.8128268407643
37.975347820384
38.06129318818948
38.49026562950914
38.94263806145564
39.530188733699475
39.718587630024864
39.97932265578049
40.28422915833412
40.56077357258866
40.97429685549602
41.26151002552105
41.53930668097189
41.80068300231953
42.07904462077761
42.40961538968241
42.826710991253776
43.00029677674556
43.200974875871054
43.57095328128246
43.83088753816699
44.20764112697755
44.62819250137176
44.98752579094553
45.374804169404605
45.73172935239812
45.886028691819305
46.161341771811685
46.558270572030665
46.8149678739466
47.099640924708694
47.424306650796346
47.6234278844816
48.04750842899725
48.60090875748465
48.91377780707498
48.93143156937076
49.37719365083941
49.56142417464606
50.03513618299969
50.0000059929712
50.789923051276105
51.14439151537215
51.34939830843114
51.63914860630311
51.90121597454045
52.119084610183855
52.472419888768854
53.04617749209353
53.375791166028165
