S1
3.439098076359909
3.574429706952691
3.742671808900097
3.911079460269865
4.036178801590566
4.204242016519571
4.335007110188709
4.447793721005501
4.635822489057139
4.777611482567849
4.941573076195878
5.071298738879392
5.222206599175102
5.461469945355191
5.600294308037395
5.775228055406749
5.950801933043843
6.094081735258205
6.355752664261831
6.544099060193775
6.695206954512027
6.888032713564628
7.038177748300447
7.291490790940533
7.47889770723104
7.744412149618041
8.024577974276527
8.328012457779533
8.602712293470153
8.86148204525012
9.213890784982933
9.429195812688233
9.637520864015709
9.91363224637681
10.281577100982277
10.594912498167327
10.840196519345298
11.08900260045298
11.508042793843282
11.774385842442964
12.038906990074516
12.351582133006435
12.77210793082886
13.079785554846938
13.475829183266931
13.925977944761039
14.350858369098711
14.709631585565194
15.327519717110379
15.537606837606837
16.062398885836387
16.56481900452489
16.87050821000217
