stage,merge_prob,adhesion,fragment_rate,heading_sigma,init_n_clusters,dist_s,dist_scale,nnd_rmse,s0_rmse,s0_rrmse,s1_rrmse,s2_rrmse,penalty,score
5,0.827566112017981,0.8524944397610753,0.0008865173297346833,0.5484537193985319,966,0.7260668645252183,3.4439382290622715,9.961891152986412,13.030855419931445,0.13121249202642968,0.1236403437799416,0.28071698419900853,0.8071698419900852,23.799916414907944
5,0.876282516975716,0.6836291730952863,0.0012513449219120239,0.36920920317691075,956,0.6171674788772368,3.530435441714275,12.227779027378466,11.137576675824118,0.11898094033644463,0.11484652008173825,0.27769309147034343,0.7769309147034342,24.142286617906016
5,0.8813057795789461,0.7147200361494918,0.0002874517795233144,0.5023833200677206,950,0.7009542183750659,3.5879951151521308,11.017623765256626,12.235354461348066,0.13128125845307514,0.11699116609833246,0.29267792640201445,0.9267792640201444,24.179757490624837
5,0.8768944033338565,0.8622907108667616,0.0005150492763999687,0.4724720372329757,962,0.6436765349626602,3.5306671753567245,11.491989069719645,12.612697467383025,0.1265320002418617,0.11738369313719857,0.26651816281528357,0.6651816281528355,24.76986816525551
5,0.7347039019602103,0.6808210146117811,0.0010851651808140121,0.4082055955453042,927,0.7307919542743454,3.5090415300926505,13.121620427446386,11.001801570852464,0.11553370726220386,0.12369199702228564,0.2651999566674444,0.6519995666744438,24.775421564973296
5,0.7333189638016439,0.714972575614836,0.0007590141219373838,0.32824391930279456,955,0.6759241510157837,3.37464941676576,14.795689545542213,9.214577720242467,0.09132197361269903,0.12897012359633991,0.2902966611110946,0.9029666111109458,24.913233876895625
5,0.8705278459242681,0.812930915570436,0.0012727046695162896,0.49765045824320986,965,0.6708945745598008,3.4759835763950333,9.555761623883832,14.643798817401377,0.14752424802303266,0.12327321887698461,0.29371896230632016,0.9371896230632015,25.13675006434841
5,0.8372003599093278,0.7445932416673601,0.00021689798475066843,0.5437613346707659,942,0.7758190138367722,3.354528810603141,12.722538614352866,11.593808062230512,0.12499435970358937,0.12878555850770018,0.28454140292213476,0.8454140292213475,25.161760705804728
5,0.9198466378975164,0.8220878840399061,0.0007073025422018473,0.49374772502296627,964,0.7522656903869905,3.457736192079185,9.392892498343699,15.006070203755636,0.1511880353267519,0.12474911348145663,0.29067218342966095,0.9067218342966094,25.30568453639594
5,0.7725212777030972,0.6918419308714361,0.0011822248275191133,0.33852463251734766,985,0.6606386193540958,3.4207871004143384,10.566034744370336,13.633902035707228,0.13221562684402174,0.12680720731655518,0.31132834087651046,1.1132834087651045,25.31322018884267
5,0.7302639115836537,0.7690470788017484,0.00025717911086501217,0.5433824199965578,944,0.7229732104557024,3.488107456432418,12.061649316037256,12.425579752427314,0.11804351017743049,0.12844106683091913,0.29480611647898075,0.9480611647898074,25.435290233254378
5,0.828976621957128,0.861516855119867,0.000398251166203985,0.5239771158826,950,0.6576916471460472,3.4428963166756326,11.753246566703718,12.809639767675707,0.1184345420204389,0.12761189213095522,0.2879449542623974,0.879449542623974,25.442335877003398
5,0.8169343783998755,0.6818372032995157,0.0007354790719435935,0.41621656664830586,961,0.7421370898273135,3.4410945497731498,10.132528687944438,14.354288610483879,0.14063232741187462,0.11923243566900532,0.3092720424378335,1.092720424378335,25.579537722806652
5,0.8465918195179178,0.7699618623481299,0.0006709246574394834,0.4937049573909522,986,0.6773817192626675,3.42643648588685,13.461493879979919,11.612874052389826,0.11321976790686351,0.11551810275111667,0.2565304085086819,0.5653040850868191,25.639672017456565
5,0.848700495397868,0.8182031404242186,0.0012727584316786003,0.3955429895565634,925,0.7601219189423957,3.4972521687430658,10.172886938529025,14.696717701774551,0.1513177714188637,0.11402412445410923,0.29027890785691535,0.9027890785691534,25.77239371887273
5,0.7485587350915363,0.7485394915305217,0.0006826198425556109,0.3311265206858772,986,0.6813926471674535,3.4675697988004965,11.365393778996184,13.454626811660019,0.1237358086357267,0.13109039372679326,0.29797612940500934,0.9797612940500933,25.799781884706295
