step,num_clusters_mean,num_clusters_lower_95,num_clusters_upper_95,mean_cluster_size_mean,mean_cluster_size_lower_95,mean_cluster_size_upper_95,mean_squared_cluster_size_mean,mean_squared_cluster_size_lower_95,mean_squared_cluster_size_upper_95
71,95.61,90.475,100.0,15.437649201146433,14.73,16.291675824175822,476.0818809883859,409.988,564.1147101449275
72,92.02,85.475,97.52499999999999,16.181470050472182,15.26476435935199,17.4244562243502,534.5828052695949,456.0161458333333,675.3657738095237
73,89.67,82.475,95.52499999999999,16.73431074176956,15.6840625,18.2092418454305,583.5887260989876,476.5537234042553,773.0144346431433
74,88.07,81.475,94.0,17.17744545393425,16.07287234042553,18.59398148148148,621.0802676609133,495.4779190042076,827.361607142857
75,86.72,80.0,93.0,17.58597427685231,16.36801075268817,19.0084375,652.9477233012495,518.4501240694789,855.3225132236262
76,85.51,78.475,92.52499999999999,17.985933480744656,16.520582047685835,19.628018500486853,685.2695479522949,531.3013888888889,893.9627199074074
77,84.65,77.475,92.0,18.31250750017874,16.788993072145246,20.012907925407927,711.5031498239401,550.3215599617774,949.0685403481011
78,83.5,76.0,90.0,18.717535489608537,17.2275,20.586513157894736,743.6606251190979,572.916388888889,978.3430256410256
79,82.55,75.475,90.0,19.082278802156406,17.38611111111111,20.9515,773.4799637426554,600.2275287356322,1009.0650184275183
80,81.6,74.475,89.52499999999999,19.45665483694749,17.65607677902622,21.315936936936936,805.9328735730446,631.2599762156448,1044.8628701298699
81,80.65,73.0,89.0,19.843230173532874,17.865168539325843,22.028082191780822,840.3650700290444,660.5107413419913,1099.1550846651444
82,79.76,73.0,88.0,20.222973106272402,18.21590909090909,22.220547945205478,873.4514985788096,675.1539026998129,1129.1401703072936
83,79.04,72.0,87.52499999999999,20.582026457005565,18.470369644723093,22.525128424657535,907.6966847112095,694.600300802139,1175.2991618601295
84,78.28,71.0,86.52499999999999,20.947364394010307,18.931559075113604,23.001408450704226,941.7972230532914,718.5595238095239,1224.5488556338025
85,77.48,70.475,85.0,21.335257176290984,19.3909610123119,23.478204225352112,975.495118084438,753.2661280487805,1250.8188309859154
86,76.62,69.475,85.0,21.746270460109827,19.664705882352944,23.855572565829757,1012.2844653614392,786.2336262553802,1284.6281690140845
87,75.92,68.475,83.52499999999999,22.12780629998805,20.16139558232932,24.521392796248932,1048.7763957948223,815.3105485232068,1332.3414285714284
88,75.13,68.0,83.0,22.53569761745307,20.50120481927711,24.960294117647056,1090.9682467322239,838.3024359939759,1384.4954325955732
