stage,merge_prob,adhesion,fragment_rate,heading_sigma,dist_s,dist_scale,nnd_rmse,s0_rrmse,s1_rrmse,s2_rrmse,penalty,score
2,0.8298062930374853,0.9045233474119255,0.0008694116183557152,0.30914270142724154,0.8564003291694646,3.474801258060973,10.287009028700469,0.2438318850675391,0.13272116282093122,0.2794966312606379,1.2332851632817698,11.520294191982238
2,0.8904331655810609,0.7187690074247628,0.0002237051501085575,0.24091867615579837,0.8227271035535282,2.9244906670308044,17.537991846897405,0.12608384271746398,0.2307859601458076,0.40981310554512956,2.4059906569093714,19.943982503806776
2,0.9731651222516337,0.7834613814779889,0.0010538262232196451,0.2056390165947742,0.8171556086343256,3.1890176945627164,12.713826197379241,0.16883157571984628,0.17639124241064402,0.32349396114667356,1.2349396114667355,13.948765808845977
2,0.8061498885300187,0.7376215114632823,0.003004752472376643,0.6083470175213406,0.8091108018090845,2.967012318756354,16.28772057943101,0.14165685195316224,0.30902832552851206,0.5199235646187489,4.28951890147261,20.57723948090362
2,0.9112592965649828,0.8322838062550195,0.00023150339628003576,0.16067479212272218,0.8953807901762197,3.3105734062485537,7.5980905907074305,0.2624379018142705,0.13295086852289947,0.3514534502882366,2.1389135210250707,9.737004111732501
2,0.8363587276099618,0.7555781425746791,0.005414355935452553,0.3195573173342705,0.8198206287183843,3.356252838734576,11.362981594208646,0.15483207137277777,0.18336358761915245,0.34053109000450243,1.4053109000450243,12.768292494253672
2,0.930914892887274,0.7195857006553197,0.0014683646894135772,0.3078267867798114,0.8940974089899307,3.0306698874236644,14.98820653807602,0.13292273658351372,0.20106507024585457,0.37295034352301176,1.7401541376886631,16.728360675764684
2,0.769340459093735,0.8851885238755692,0.005286354563430959,0.4492152023329944,0.8466203719155139,2.898000435462959,15.73100891704344,0.14279026118170945,0.27381271401952395,0.4761978104134282,3.500105244329521,19.23111416137296
2,0.7557349476100452,0.9215786458759467,0.00032749491241039074,0.5940827719007804,0.8914442513731717,3.252859248503678,11.721725511255867,0.17043274818871854,0.19536548909764181,0.36853983889330966,1.6853983889330966,13.407123900188964
2,0.7698271294526651,0.9540377359816292,0.0035985685209767603,0.49534068945723164,0.7982507710853213,3.233284551005435,14.83264088072091,0.1490192650941614,0.19965447913048,0.36789774627934735,1.6789774627934735,16.51161834351438
2,0.9306586681920186,0.7746604961364912,0.0005103033270655182,0.35470694569017946,0.8748067425199799,2.8813629429368115,14.496768843342275,0.14079290208048723,0.22334854870130957,0.4051207145532277,2.2846926325453722,16.781461475887646
2,0.8947220000743082,0.8640021863798075,0.0026133825846246257,0.21219871649289973,0.8935115663312405,2.921746072485788,9.541176172997158,0.1829079580660106,0.16640651149585778,0.31001714696422833,1.1001714696422833,10.641347642639442
2,0.932845897402426,0.7169732089524072,0.002711667547107781,0.28529917140914296,0.8256385489237196,3.417613687524935,8.565425219596575,0.21545467561549864,0.15007627026610618,0.29164690117910663,1.0710157679460526,9.636440987542628
2,0.7983240819622033,0.8529432489863625,0.0018657033438688596,0.14291910541484346,0.861844550426886,3.4649396959185625,6.668320134281509,0.27754442090961445,0.13442842581304773,0.36062557017511726,2.381699910847317,9.050020045128825
2,0.8008864760279341,0.9328620920885236,0.00045896151236075216,0.402565135222271,0.8102234747684985,2.9575828536139004,14.405930099914395,0.14563339922769372,0.23418004757482414,0.42141115884619507,2.555912064210192,16.961842164124587
2,0.8742847103948617,0.7219966226375888,0.0072205349553543935,0.4779173502546723,0.8129892022938355,3.229183884422712,12.681601081335781,0.13918596176444858,0.20344748930968104,0.3743186732446963,1.7776616255437734,14.459262706879555
2,0.6926398655635698,0.8868531460419246,0.00424758658322489,0.5297534916589017,0.7967879378229094,2.9165861254808356,17.92668938736298,0.1513452560134909,0.28689159449574153,0.5237766994616939,4.1066829395743545,22.033372326937336
2,0.8809731923268537,0.7884607736306902,0.005808798892597407,0.41467507635250556,0.8470362415711441,3.335313749515417,9.839109013491246,0.2031151047744634,0.138064277484492,0.28626830423029925,0.8938340900476263,10.732943103538872
2,0.9510783646431684,0.8342786551170901,0.0015318593298096828,0.17499561234617497,0.8887964378406855,3.427708188141595,9.48496858620796,0.25820988097176273,0.12465053788980614,0.281241906003085,1.3945178697484772,10.879486455956439
2,0.6925760522875256,0.8056699697622112,0.0050828054228250754,0.4222958406398715,0.8188390620138706,3.0571348415851194,15.117806805574242,0.11654434222873283,0.2399542801215961,0.414572441877527,2.5452672199912305,17.66307402556547
2,0.8830009860858473,0.893189679342172,0.00034183399887885343,0.35445505106575187,0.8784217246578191,3.3861022371389353,8.754028100133267,0.24126261463051327,0.12659542702340348,0.280186872371764,1.2144948700227722,9.96852297015604
2,0.8936664900412203,0.9240605892479413,0.002407566326322387,0.5436136999036716,0.822996591883069,2.8639499310433743,17.213221862541353,0.1376936879319302,0.28318915458836363,0.48300272644892034,3.6619188103728395,20.875140672914192
2,0.7051581370545146,0.8683970730076079,0.00020929450360799358,0.5458850900117407,0.8038206041633037,3.3745979458239916,13.216725507623925,0.14597970271722216,0.20777841079996948,0.3898431517767887,1.9762156257675814,15.192941133391507
2,0.7865386641370308,0.7422169319896916,0.0007637257779645804,0.1417045368082849,0.8050994513886751,2.915472781607568,15.386775888359097,0.13272312741718478,0.23753768723690108,0.388741834905034,2.2627952214193505,17.649571109778446
2,0.9800851503647626,0.8268332369544368,0.0014611306477913557,0.16450674205148352,0.7887030431032174,3.2271117612995988,10.445988487638067,0.2004364541217074,0.15367458746121052,0.30873551574169855,1.0917196986340594,11.537708186272127
2,0.7809524631558699,0.7914935572950208,0.0003613553850239204,0.5056650771842137,0.8908358800455934,3.0678626049128086,14.565112680410353,0.1316168860622514,0.19700651758674687,0.36531790986220414,1.6531790986220414,16.218291779032395
2,0.792932318893046,0.7903098683757145,0.0003770135501308664,0.2900744169890546,0.8769078931711223,2.8723839047155497,14.269032216075752,0.1370190311987556,0.21128748492778987,0.39854345507757494,2.0983094000536475,16.3673416161294
2,0.9313914407511291,0.7288581350308501,0.0014034671241449747,0.5096876224212596,0.8211144232016918,3.415273667208644,12.215530408336303,0.18230227202221166,0.1671948299993024,0.3315081308640354,1.3150813086403539,13.530611716976656
2,0.9134983973304704,0.8807090830891331,0.0007361114927136198,0.20347527295778747,0.8507117150428646,2.955073004984567,13.297943238881729,0.15456841790439294,0.20476339130479707,0.3925064442986342,1.9726983560343123,15.270641594916041
2,0.9499786280597068,0.9423981160515867,0.001202206342279165,0.4724671806589157,0.8659546704446736,3.050236863395673,12.430364752365955,0.1726529165470603,0.17655558508348052,0.34031023846310565,1.4031023846310564,13.833467136997012
2,0.7234151765732046,0.825687225069615,0.0012392867075269466,0.4740744895958467,0.8610084872905283,2.8532520778760246,12.782104479502719,0.11979380832993705,0.22458416904284395,0.41045514712651965,2.3503931616936358,15.132497641196355
2,0.9633278116704099,0.7677446888336775,0.00046637718610298217,0.18057432868517995,0.839245484753728,3.448210414176961,8.821970032150178,0.23831698191261796,0.1312144219241954,0.2954431402784547,1.3376012219107265,10.159571254060904
2,0.8823600262261827,0.841908197765655,0.004499823521591316,0.5986165022597237,0.8467698107275599,3.35826231782685,12.584324024999338,0.156322060922628,0.18937484685232772,0.383162778044605,1.8316277804460501,14.415951805445388
2,0.982309330172295,0.7222170220913947,0.0016661755108145762,0.4717716293811321,0.844843389572341,3.0231854889625964,14.793868899696253,0.1443582856197264,0.21729830652585766,0.40781065789032644,2.251089644161841,17.044958543858094
2,0.7588888840729924,0.9439383123166945,0.004863639864467597,0.20415789287722258,0.8679601855047778,3.293971060395532,9.883341314296638,0.23715746067044413,0.12656936837625452,0.2723785153919236,1.0953597606236771,10.978701074920316
2,0.8196885570832403,0.8175934509497397,0.0006471139274214443,0.4858167167581008,0.8342032029619266,3.2793566041519586,14.097142985096143,0.17157600470170045,0.1616484210603318,0.32203623267929765,1.2203623267929764,15.31750531188912
2,0.893691358999044,0.968830369983722,0.002380408337408779,0.17560771934021888,0.8075066593169831,3.218393283645757,11.087837340239409,0.20938281552844906,0.14688101448772625,0.29518051811238927,1.045633336408383,12.133470676647791
2,0.6832392623593949,0.8320963379437816,0.0006062016111141736,0.22421973447683913,0.7871424114708614,2.8268077846144872,16.00163249297889,0.12192137404446594,0.25582579061278793,0.4471192768400765,3.0294506745286442,19.031083167507532
2,0.7285134870259017,0.9577539815379047,0.0006549054860062958,0.5926866912625236,0.7932252339645689,3.228868849586601,16.79141252672462,0.13321422093868782,0.24643594332946878,0.4460895824965181,2.9252552582598685,19.716667784984487
2,0.8406287588354835,0.8790739202639942,0.004311478281338614,0.32670816865883084,0.8588238337196318,2.9599783390938983,12.979824151497276,0.1569104475242371,0.20507117668019864,0.3441786453456312,1.4924982202582981,14.472322371755574
2,0.9208035137132726,0.8530788104719795,0.00026761336080095594,0.27963044555351296,0.7974608357640696,3.3255409858310254,11.635926725977322,0.20533812272456156,0.1477338003222605,0.3034172613927376,1.0875538411729915,12.723480567150315
2,0.8015445021678541,0.850199406287864,0.0018202203751737406,0.31839616965185596,0.8959106366365154,3.330859615960004,9.85446981828589,0.21242782885767594,0.14800651317218755,0.29857308311766884,1.1100091197534476,10.964478938039338
2,0.8779400876535823,0.7539930059237263,0.0007670361760968463,0.3214928437205713,0.8632671860099921,2.8710127646015438,13.690789799023767,0.1367380933689291,0.216006815967011,0.4143400646309777,2.303468805979887,15.994258605003655
2,0.7191675986017789,0.9203561093797604,0.0007993022570815234,0.2827509351336572,0.7940172882531721,2.8732263718347726,14.888904399317054,0.12795592060523542,0.23922606629159848,0.45426829739269237,2.9349436368429083,17.823848036159962
2,0.8062797466765423,0.8337787772651162,0.006718676879633199,0.46008376207898355,0.80754937269195,3.2831209809312205,15.638476738482431,0.13796225212201899,0.2199800675380441,0.39342731012612925,2.1340737766417335,17.772550515124166
2,0.6794631533015406,0.90751641429308,0.0006210085069568383,0.4673856570798606,0.8923728394369622,3.4925268803337315,8.61396561402968,0.20637758657447766,0.14106724342820026,0.27784575641665193,0.8422334299112957,9.456199043940977
2,0.8487567977551276,0.7326876241325788,0.0002501679372985984,0.2690717559325242,0.7927674280306126,3.012397121738336,13.947109328351075,0.14242173453845722,0.1985737160920238,0.37503891109370413,1.750389110937041,15.697498439288117
2,0.9519674379149655,0.7942554809006386,0.0006597226880984595,0.5410259612886396,0.8698829303845523,3.0362116758121926,13.800309943611781,0.14805434245107585,0.2249216629722639,0.4047444530007543,2.296661159730182,16.096971103341964
2,0.83231744177301,0.8597244528809074,0.002745129821552481,0.20236230002023725,0.8690198916796437,2.88176785863715,16.26705770656223,0.14723545196071253,0.21233715693678964,0.3651211732185656,1.774583301553552,18.041641008115782
2,0.8587743608443918,0.9595051274889073,0.00037223499623059237,0.5135957876005715,0.827137894122136,2.974842101210841,14.610432957072401,0.13680583347102687,0.24065555158102203,0.45643749494863994,2.9709304652966195,17.58136342236902
2,0.8358510055014132,0.7639698834707641,0.0010037110211397438,0.42195729041411884,0.8710222818769641,3.3726268479842103,10.157839498934461,0.18985480169663757,0.16280877151604659,0.3203771298500894,1.2037712985008941,11.361610797435356
2,0.9528362436437716,0.8405546682817123,0.00549612867834063,0.5726642902915122,0.838394161765541,2.8902898910256085,15.37217142127351,0.1275765834712316,0.26544048953524374,0.4824806832456162,3.4792117278085994,18.85138314908211
2,0.7893227539461104,0.9078400665336764,0.0015237032676056227,0.22826244514050498,0.8814749478707631,3.257557220215368,12.27965837235369,0.20203852555835572,0.13684131048999934,0.2626121815725039,0.6465070713085957,12.926165443662287
2,0.7155806120744116,0.9270917230906336,0.0012908009028101488,0.31099288175460227,0.8424378831366797,3.1851851153033492,14.08133781986969,0.1609649315867729,0.1967127322751662,0.36226927734472125,1.6226927734472123,15.704030593316903
2,0.980832806461861,0.891975119205307,0.000539104944413491,0.3399023342914814,0.7948077611479623,3.058327492445706,12.592837992074294,0.16051492326986444,0.19282264915362124,0.3657026282959145,1.6570262829591447,14.249864275033438
2,0.9275430814753035,0.8193449593315536,0.003758770508545304,0.2902792366580505,0.8539286479625962,2.86564006715168,14.497823101030662,0.145152123041919,0.20871240086668028,0.38643237702867267,1.9514477789535292,16.44927087998419
2,0.7171847086318667,0.820520140147321,0.005541860356207606,0.4831942800099587,0.8073546992666047,3.0190159479453045,14.864545077994437,0.1323887473503179,0.25230685862799856,0.4583552164245375,3.1066207505253605,17.971165828519798
2,0.6894738250116885,0.8807874998144408,0.006188647041092038,0.44931622490287226,0.8692486302805358,3.0753277942795916,12.804969267269069,0.13837921752010598,0.2076084498035273,0.3691130054347426,1.767214552382699,14.572183819651768
2,0.9190165020889856,0.8414712272373864,0.0026223760228447587,0.2629617986736218,0.8633803601158796,2.975332326456919,14.344196047952428,0.14608776722793354,0.19609201787511454,0.3583906747375108,1.5839067473751078,15.928102795327536
2,0.7803095976624457,0.7882981569420596,0.0009775660259553748,0.24196831038448585,0.8517454244071363,3.2573575293156973,9.749794311230692,0.18932652792022117,0.16761468787281775,0.3015985074858321,1.015985074858321,10.765779386089013
2,0.7465734071853616,0.9145536769303717,0.002218529750277764,0.6028296561830938,0.8819899221111642,3.463476590567482,10.49600476464654,0.2079902931621544,0.14767868068767398,0.3168162947990238,1.2480658796117816,11.744070644258322
2,0.9633020848715008,0.9493768953745203,0.007063566789665198,0.601450186199572,0.8231078683144971,2.90600445259216,15.923504358832194,0.14374129013902218,0.26075600997035436,0.47928965431563497,3.400456642859893,19.323961001692087
2,0.9659001279468863,0.7956290473713515,0.004601999911239869,0.6209607517698782,0.8537189116520686,3.0114593910015395,13.770672610254227,0.153491305411686,0.25567628698246136,0.46884156347329276,3.245178504557541,17.015851114811767
2,0.8827881210720462,0.9335269599191723,0.00037062978969186824,0.5633935091937402,0.8650026683540796,3.447411496542966,11.996976010156327,0.20642881281761133,0.16060054207618604,0.30994505617195756,1.1637386898956885,13.160714700052015
2,0.783446164017014,0.9504777505459813,0.00038980070822673934,0.4900802208374199,0.88954550858764,3.1934246646931412,7.239874934366981,0.21835007064219328,0.14113728214358692,0.3053655429352058,1.2371561357739906,8.47703107014097
2,0.7224895163456176,0.9637187968233892,0.0016792237330668979,0.27106275495506793,0.8882397811354066,3.38121449457557,8.092975009565672,0.22820204446479786,0.14275089869635965,0.3074852166236584,1.3568726108845626,9.449847620450235
2,0.9684365013088555,0.88226379771513,0.0004419082582878967,0.42795580371373076,0.8406355478442608,3.162897293221789,11.68235033359944,0.16733682525255197,0.18010115865648685,0.33949275277058594,1.3949275277058593,13.077277861305298
2,0.6799506285071998,0.7812605243381827,0.0005307181822227877,0.18006222494584254,0.8256715321133575,3.122573220851585,14.194467202274216,0.12202094344076439,0.22801096846560615,0.4089461488278967,2.3695711729350286,16.564038375209243
2,0.8896475046665604,0.8492405526434382,0.0010353491307184496,0.2083188605675295,0.8091691007422324,3.0346013511086984,10.997073435974885,0.1589583731297418,0.18981300162960846,0.3546677335029384,1.5466773350293839,12.54375077100427
2,0.7218322707656551,0.7812370809277808,0.0008651154156421517,0.24933139046776576,0.8113813436345397,3.3518849491314135,12.757067530799203,0.18580544678956462,0.16062731287406357,0.310974221813754,1.1097422181375398,13.866809748936742
2,0.7887134638282052,0.8136799536096557,0.0034022236132231465,0.510522456558728,0.8647296149189604,3.2133005991447217,14.784606227126774,0.15036353675982803,0.21148067372314783,0.3965123014454033,2.079929751685511,16.864535978812285
2,0.6952268221835353,0.9374332561888779,0.0019389969236556536,0.5941331306145916,0.802813023312522,2.8953802855259956,15.64933999800293,0.15309963985454705,0.2887088908552711,0.5304577457536378,4.191666366089089,19.841006364092017
2,0.9571272121807853,0.7962985768423448,0.006476458324607514,0.5047092740620943,0.8078871903873747,3.2443233419084208,14.265693597549776,0.15620975527487357,0.20292639050462077,0.3933453394168717,1.9627172992149247,16.2284108967647
2,0.7820430406329906,0.9271633588011701,0.0020572544224970696,0.4916415217483269,0.8149799296702706,2.830355124538646,17.251415033712163,0.13993603974051566,0.257822188188852,0.4783119290213803,3.361341172102323,20.612756205814485
2,0.8044606011621223,0.9003557499063564,0.005454920318466606,0.28692503853499735,0.834950621664553,3.4189350679930692,7.29902518761711,0.24973750329722616,0.13289660841627468,0.2835581475074807,1.3329565080470684,8.631981695664178
2,0.7538568361153101,0.8910841803153242,0.004910074082776279,0.44354202577562446,0.795243964161966,3.2619187208387017,13.533569141270341,0.14878761619776465,0.19387881290826317,0.3590910228129228,1.590910228129228,15.12447936939957
2,0.688456726354245,0.7876006064253408,0.004927730091254765,0.484306933507403,0.8067475917500098,3.2888944564726486,16.304729495901448,0.14963118907726647,0.2201035354270024,0.398805837871947,2.1890937329894937,18.493823228890943
2,0.8545554565234325,0.9242191616415285,0.002283828303946837,0.5383323276588122,0.8662620186957359,2.8719027399900274,15.135723151055963,0.14070764327073643,0.2566590120718416,0.45778087355566743,3.14439885627509,18.28012200733105
2,0.8234354717118485,0.7304546235179815,0.000563366205783278,0.27376556841839106,0.8360179990321308,3.0407424695427845,15.762957983858456,0.13012835752031307,0.21857681714114602,0.4141444774182028,2.3272129455934882,18.090170929451943
2,0.7479914221741721,0.9374251903734448,0.00024346044145154215,0.36218747046182526,0.8563662756759499,2.9457047312780498,13.456839682047931,0.13656536554642698,0.2405564148633276,0.4052268974584732,2.4578331232180077,15.914672805265939
2,0.8182992152782098,0.8032035435334568,0.004550556361564109,0.16183799852441474,0.7888950345645751,3.137424508299585,14.65421941535044,0.16234940835015207,0.1978570840527175,0.3639780782412691,1.6397807824126909,16.29400019776313
2,0.896482672226809,0.9408686770978543,0.001256336199269838,0.6060062415836083,0.8594612353779991,3.467626708142985,9.31704546809274,0.22662982800323045,0.14306481227159756,0.30038318461770636,1.2701301262093678,10.587175594302108
2,0.9424579776595056,0.9466032096328124,0.00022353621441397796,0.5649935547764443,0.8579296748571723,2.913016713468602,14.258281266157478,0.12770686535147285,0.23790651104676921,0.43589178069315393,2.7379829173992314,16.99626418355671
2,0.7015811964997218,0.7451222154704884,0.0011777220908827336,0.170201488135953,0.8300833508330551,2.9264534273056255,16.968160463831367,0.12379847208024386,0.23867135947547957,0.4250627703086534,2.6373412978413295,19.6055017616727
