stage,merge_prob,adhesion,fragment_rate,heading_sigma,dist_s,dist_scale,nnd_rmse,s0_rrmse,s1_rrmse,s2_rrmse,penalty,score
3,0.7190889969271979,0.7779201751561504,0.0002620977886264156,0.45322355326591324,0.8743972724841099,3.425001324965973,12.185859236811453,0.18069243463167728,0.17668922623360717,0.32059787824258773,1.2059787824258772,13.39183801923733
3,0.9460596260889783,0.8721880183830466,0.0035254516740434354,0.3664354168141796,0.8600537515129806,3.4367138715240055,10.55737774389628,0.21869940261414417,0.1448666982463506,0.30391671404546106,1.2261611665960521,11.783538910492332
3,0.8130799266448543,0.7954227751177646,0.00023707688315953115,0.461395396346755,0.8545998579126505,3.463498025705076,11.189677136911037,0.2264591730817591,0.12932915857442803,0.27959325434234567,1.0605242742410477,12.250201411152084
3,0.8136331145329121,0.7691412944312188,0.0011065488654158266,0.16832462867690115,0.8789507739128826,3.377279445070833,8.090740051189869,0.2309235907142701,0.13684909812597965,0.2908529003818115,1.2177649109608157,9.308504962150684
3,0.902274616086778,0.7767878867225654,0.000216939065625681,0.18044033108242521,0.8936002770504705,3.3545963964621217,9.96507827985548,0.23979076405157093,0.1298262522427603,0.2899726639659407,1.297634280175116,11.262712560030595
3,0.8511832722364547,0.8368904943205373,0.0003887846772483582,0.1930881896163016,0.8699916893966153,3.3912417769028647,10.025462832552028,0.2593272425578008,0.12208514191543739,0.2879483966826525,1.4727563924045328,11.49821922495656
3,0.941043918237322,0.9289814576682239,0.0024875850312328024,0.1604899175392453,0.8603367023732946,3.3021621154484326,10.414649054381963,0.24795290274665727,0.12366564759744905,0.2942209435142747,1.4217384626093192,11.836387516991282
3,0.914230894325836,0.8087632499702214,0.0007470621801055915,0.22012208760650614,0.8356813236015139,3.4868743229096304,10.888451891341857,0.222877304969843,0.12881484934821993,0.3039913653169943,1.2686867028683726,12.15713859421023
3,0.8457721467668914,0.8514135600128379,0.0021750756264538977,0.30890809800823743,0.8871476757257413,3.4581961459079773,10.868339545841781,0.24851442438840962,0.12697934588744633,0.30904224190273305,1.5755666629114264,12.443906208753209
3,0.7139477097024441,0.8576652666518688,0.00022358086941647382,0.2730401026816238,0.8547995364358851,3.455983429428,9.627099986241223,0.23031544187959505,0.1310117327646441,0.2833669950481079,1.1368243692770295,10.763924355518252
3,0.7639676280576004,0.8783139496631165,0.000839035480522009,0.42716828115756783,0.8848024058591063,3.314336133288061,11.612003154541387,0.20864752597650923,0.14065100667785999,0.3011688111216211,1.098163370981303,12.710166525522691
3,0.9018511919616319,0.786393719182805,0.001518694346323011,0.16062993236270667,0.8351723285978234,3.482745751053424,12.48369084685658,0.2497432161333482,0.13316097969174748,0.32289305423724524,1.7263627037059344,14.210053550562515
3,0.9169907169738027,0.8507349377223116,0.0003796687673532801,0.2160002944047839,0.8494086677977225,3.3694212892061186,9.117567584724,0.23055583960137063,0.12858539065944827,0.28989428431084646,1.2045012391221708,10.322068823846172
3,0.7249972160524011,0.8232974389572063,0.00023254098032953027,0.1565693608545992,0.8885565410319338,3.432946935784673,7.490375349929876,0.25728108646335157,0.14364739097832194,0.34081817143003473,1.9809925789338627,9.471367928863739
3,0.8931341150255151,0.8979269687435893,0.0005268266341611937,0.37080557723815843,0.8894502799093567,3.4807017768542416,9.240596914785751,0.24860930234369213,0.12776833589575035,0.2999676787275243,1.485769810712164,10.726366725497915
3,0.8080156635445063,0.9399822612674722,0.001974424522536978,0.2124528793949793,0.8679171980513151,3.355995695234794,8.213571874478308,0.23821982170614628,0.13079366074926096,0.2935350914787563,1.3175491318490253,9.531121006327334
3,0.7589464376723636,0.8593710111466872,0.001376914611286108,0.14629085684425433,0.8507469217478523,3.3762885727159575,6.679088250818129,0.2468742917045751,0.1187858232391339,0.28455593951142916,1.3143023121600423,7.993390562978171
3,0.7636652027657221,0.905414767771228,0.0003998302037000327,0.34438223002936336,0.8858661659247011,3.480888317499649,6.259458091931709,0.252555879296053,0.12228478121609768,0.32604339923711007,1.7859927853316304,8.04545087726334
3,0.7509906056230752,0.8027125945074955,0.0004618638084165511,0.25701719632124925,0.8487945841486595,3.4375661353434444,10.168260429399457,0.2175542951234182,0.14512982305172753,0.3110877881981914,1.2864208332160956,11.454681262615551
3,0.8227613939044044,0.7657118023579518,0.0003720937047060545,0.22482202779142713,0.8820807109400788,3.3268716953380926,10.706732717600527,0.19801248373329963,0.17044088875099184,0.3135329939610566,1.1353299396105658,11.842062657211093
3,0.7313122988394848,0.8881912723282228,0.0002597924523279961,0.3838403184357572,0.8418367981280004,3.4237920845847003,8.93591021428423,0.18876494707919403,0.1635230414386397,0.3019461002265055,1.0194610022650545,9.955371216549285
3,0.7927991144063258,0.7712778825761885,0.001713661598267462,0.1383986593893518,0.8807986672467211,3.476218906818914,8.462224649957404,0.21268084877122773,0.1353552171317424,0.29908773797519844,1.1176858674642616,9.579910517421666
3,0.7592783952580914,0.8563703247246839,0.001826530252388035,0.2428638508348233,0.8702618993362826,3.3072920214256003,10.477040638786395,0.23439204948077594,0.13748672803374676,0.2963733861365278,1.3076543561730372,11.784694994959432
3,0.7863296160074023,0.8166474677083281,0.0015697477728751719,0.35648896998595936,0.8760466217663586,3.4712813363584343,8.973961938945974,0.21460020788821044,0.1398255527432118,0.2781282173834927,0.9272842527170311,9.901246191663006
3,0.935339575875958,0.7768846582204709,0.0014208918445209084,0.2565552602412219,0.8512630197131834,3.461342286393447,12.132766522392526,0.22636187465130939,0.1337249285383179,0.28139764936469674,1.077595240160061,13.210361762552587
3,0.8366350758326095,0.8480052874278509,0.00036106350175947117,0.396958782346487,0.8885538975125699,3.430464513949234,8.284587776114567,0.22467327356181652,0.1410982592163511,0.31554211395018467,1.4021538751200116,9.686741651234579
