stage,merge_prob,adhesion,fragment_rate,heading_sigma,dist_s,dist_scale,nnd_rmse,s0_rrmse,s1_rrmse,s2_rrmse,penalty,score
1,0.8077536884577342,0.730617865524508,0.001548908074993151,0.17475674679569445,0.8618816290213411,3.484604251376755,11.17213510813829,0.2002430506380311,0.1414318429785125,0.29581121461927296,0.9605426525730404,12.132677760711331
1,0.9620575346708695,0.6709412767292194,0.002895876981162882,0.3386422138844554,0.8867848800649563,3.3797752408059174,11.107878016477184,0.2220631589439136,0.13985014150474673,0.30602557441160105,1.280887333555146,12.38876535003233
1,0.8652733458629058,0.9278618325748842,0.0013870885297815585,0.546637917558838,0.8833920454782473,3.0483727574787327,10.880185927188663,0.15596915120873892,0.18395463411494345,0.35781406185888903,1.5781406185888902,12.458326545777552
1,0.9706305531458603,0.8346675002074304,0.0008469316863292567,0.640408242856311,0.8778468417416886,3.4672037891800844,11.347704692632595,0.20267904810134843,0.1567015042269846,0.32793495927371213,1.3061400737506055,12.6538447663832
1,0.9086148151626977,0.9080965862289809,0.0002756695990274803,0.26971131906061807,0.8581540108530484,3.319148089807566,12.25253340981272,0.21801735558331678,0.13035476565728968,0.26610588757165443,0.841232431549712,13.093765841362432
1,0.7093782032515913,0.8335433581018137,0.007276277899916833,0.5866332851498065,0.8880192420513909,3.38392084478817,12.885705940583053,0.16589681809853557,0.18010794901482943,0.32296551285847486,1.2296551285847483,14.1153610691678
1,0.7006111309513484,0.9714581546845129,0.00987139735603725,0.3230522560559133,0.8999133224450415,3.21896593656444,12.70413191775076,0.15757356171341808,0.18680674479176937,0.343752335909451,1.4375233590945098,14.141655276845269
1,0.7982897733987185,0.8365677226635168,0.0018756711250513774,0.19221536099025827,0.7864542097262308,3.3681104524833643,13.25931776923896,0.20717210324178378,0.13849514906945007,0.30017355518610117,1.0734565842788493,14.33277435351781
1,0.8211947857544866,0.9548048586873777,0.00021290540913271802,0.2624779222583973,0.8459071917292191,2.854209345492154,12.845015985305729,0.13485151809773413,0.2005604950041719,0.35336301170380424,1.5392350670797612,14.38425105238549
1,0.9581474411806292,0.8925905575969503,0.0004974636859892516,0.17616824337702905,0.8369649146413791,2.854942925785783,12.799745202098538,0.1425216063798091,0.20434940493407136,0.37303463705965006,1.773840419937214,14.573585622035752
1,0.8071732439742662,0.8990614079037755,0.0007269035358924427,0.4792289778075922,0.8571825322852503,3.224966105793609,13.522431791404973,0.1783863606296641,0.18053540722499434,0.3266250945870205,1.2662509458702047,14.788682737275177
1,0.6481876310495497,0.7863250123981517,0.0004684114687179156,0.3681080300688764,0.7270260967733363,3.43676292838843,12.762000424507118,0.14312317145437486,0.20916621524696252,0.39446340365204774,2.0362961889901023,14.79829661349722
