stage,merge_prob,adhesion,fragment_rate,heading_sigma,dist_s,dist_scale,nnd_rmse,s0_rrmse,s1_rrmse,s2_rrmse,penalty,score
3,0.9415390009687669,0.9620768259039062,0.0014138805746010516,0.2945414178259312,0.8888994994903507,3.381633005921943,3.9172031708038237,0.265999750932306,0.1288244433653604,0.3424403981867601,2.0844014911906608,6.0016046619944845
3,0.8359243706814494,0.9634400169488327,0.0018325805428949934,0.19563357828630815,0.8872684385786657,3.4285066795718184,3.9418291958068563,0.27848959054496597,0.12638560352467787,0.43326094478764393,3.1175053533260986,7.059334549132955
3,0.7535739253843191,0.9504556013345652,0.00032975093600287364,0.15984586603774237,0.8726314050268125,3.364203782681548,5.408033804188028,0.28019994522329783,0.12471064741203695,0.2849953841162626,1.6519532933956038,7.059987097583631
3,0.8892827046578219,0.9377195797794917,0.00044195679482139535,0.2825753078267931,0.8907170624406979,3.3670651240878415,5.574221961908112,0.2640647074677585,0.11930689926967913,0.29662975750424264,1.6069446497200113,7.181166611628123
3,0.9047395781491268,0.9218951760361891,0.00041437186895635855,0.20608106390612824,0.8522614308789939,3.3792691470608536,6.479661284097807,0.23669003817044273,0.11776545167270032,0.27294562601142464,1.0963566418186734,7.57601792591648
3,0.7752508205631712,0.905015961175921,0.0017830621431930396,0.4307655415174093,0.8913095648031764,3.3511307647325586,6.409250067737984,0.23467900480109918,0.12669223347119504,0.293307908261991,1.2798691306309016,7.689119198368886
3,0.9041169610936751,0.8637828733516779,0.00037318176449652386,0.17482853835030948,0.8891685392073921,3.444277511414746,5.614311014969035,0.2804294061233004,0.12762480583767774,0.34474508382598595,2.2517448994928637,7.8660559144618984
3,0.9282235509215587,0.8139906623838449,0.0012822482794935073,0.22701207405232793,0.8695383283950504,3.4663119772662294,5.932232357256177,0.28158260246282546,0.1342081892784194,0.31764461022221996,1.992272126850454,7.924504484106631
3,0.7905999297280374,0.9010371983030957,0.0003740486585974227,0.40159963796817016,0.8956779506213614,3.4424592879769937,6.326920045764778,0.25226256289184323,0.13782262329539693,0.3104756200498979,1.6273818294174114,7.954301875182189
3,0.7589464376723636,0.8593710111466872,0.001376914611286108,0.14629085684425433,0.8507469217478523,3.3762885727159575,6.679088250818129,0.2468742917045751,0.1187858232391339,0.28455593951142916,1.3143023121600423,7.993390562978171
3,0.9438731594813907,0.9194056500326538,0.00315647958885172,0.34548060943274583,0.8466889811873317,3.4650487529273817,6.486906698915316,0.25033442961904984,0.12409876689718613,0.3048604787337019,1.5519490835275174,8.038855782442834
3,0.7636652027657221,0.905414767771228,0.0003998302037000327,0.34438223002936336,0.8858661659247011,3.480888317499649,6.259458091931709,0.252555879296053,0.12228478121609768,0.32604339923711007,1.7859927853316304,8.04545087726334
3,0.7922474972559452,0.9253524876366165,0.0002150540928348804,0.1384057193468367,0.8422875857846409,3.48151576651157,6.557101872890408,0.26170718609074756,0.1424893019769934,0.3319567345742007,1.9366392066494826,8.493741079539891
3,0.8013898492428322,0.960585036576712,0.0002395167020138303,0.25017368989512523,0.8949666940746864,3.4212545909031578,7.253369506187569,0.2544720835988481,0.12463502064634974,0.27600504617150085,1.304771297703489,8.558140803891058
3,0.8994449926414351,0.8884173749264648,0.0007848027503344937,0.2001042066373197,0.8451250884276545,3.4477253683132143,6.957343037790903,0.2582456932109608,0.11987682489995939,0.30660098332804375,1.648466765390045,8.605809803180948
3,0.8775617277515054,0.7818868793625587,0.002217553894271835,0.27255521836013635,0.8829505429744288,3.467330088454229,7.067074656366683,0.254034357799598,0.12218417037141731,0.31609267497207666,1.7012703277167462,8.768344984083429
