step,num_clusters,mean_cluster_size,mean_squared_cluster_size
1,680.14,1.1903517168191566,1.6050804281726292
2,621.31,1.3179899756934665,2.10755402390157
3,579.43,1.428899926849806,2.6047478367234254
4,546.21,1.533017077452991,3.1114767945771957
5,518.24,1.63300768974857,3.6412046082383864
6,494.09,1.7324835120799802,4.206610883119013
7,473.06,1.829862315053222,4.793935444472393
8,453.83,1.928704927656782,5.435273385836976
9,436.4,2.02943139901388,6.116422074205386
10,420.25,2.1319991392515436,6.8691886316310375
11,405.19,2.2362600610345282,7.6731957633839905
12,391.51,2.339710361949409,8.528689209958866
13,379.01,2.443082717426357,9.420303022840251
14,367.03,2.5515413682894845,10.38122806588062
15,356.47,2.656386899048696,11.372956987357357
16,346.11,2.766616344820051,12.43731387705435
17,336.14,2.879788984951658,13.590107637764925
18,326.84,2.996081013924187,14.815069202932358
19,318.56,3.10796262017522,16.04531364299619
20,310.0,3.229320990499393,17.452336034541975
21,302.32,3.348664160360297,18.908618315491434
22,294.55,3.4745796872147308,20.482948323804784
23,287.35,3.604138388168835,22.14273577342439
24,280.66,3.7293718162319824,23.79475369222429
25,274.02,3.862324106625289,25.570844142260935
26,267.52,3.9992423049789507,27.582042362067725
27,261.77,4.132665212417823,29.621164573100224
28,256.24,4.270036395155918,31.772727229403614
29,250.49,4.416486756961208,34.099050413672416
30,245.35,4.559237946988964,36.474516865228104
31,240.38,4.706808349396722,38.957671945441284
32,235.43,4.857829701343409,41.748077787292
33,231.0,5.004266717585691,44.362542762143846
34,226.59,5.157685597766114,47.27780243347488
35,222.08,5.32295670691375,50.59863124931115
36,217.47,5.496093336551359,54.10109274859332
37,213.39,5.662067663339967,57.57175103451615
38,209.73,5.820393943114172,61.061302223487544
39,206.05,5.989806414644794,64.87806962504186
40,202.27,6.169441494844217,69.24705106397006
41,199.05,6.341344170100335,73.45152305125264
42,195.53,6.525581999661811,78.026620243835
43,192.68,6.693636202005909,82.22557615645134
44,189.44,6.885255889542156,87.2854644401686
45,185.9,7.09724941169285,92.83154442392146
46,182.91,7.294106652862637,98.35545186459348
47,180.03,7.4932514650068045,103.95908067005584
48,177.17,7.6990244414707805,109.89996855269726
49,174.4,7.912439354203498,116.26754006476183
50,171.65,8.128604342148645,122.82638482088949
51,168.99,8.347450220640532,129.86117816583513
52,166.24,8.57545655540954,137.29085217065196
53,163.54,8.809903557431854,145.3842842096791
54,161.16,9.037637405144597,153.16105368848264
55,158.94,9.265403348928595,161.29174191838013
56,156.49,9.510859933548153,169.94514572010758
57,154.02,9.772046170708537,180.09675101606402
58,151.92,10.014300509117692,189.1637823938156
59,149.93,10.260735898685938,198.61768346011573
60,147.81,10.52064767897456,208.3755518396114
61,145.7,10.793452198759148,219.43913959061553
62,143.7,11.0682859960484,230.78311218229882
63,141.78,11.34504195999527,242.02873355659653
64,139.8,11.634007551210987,255.35411321142013
65,138.3,11.889681780066084,267.3893111116291
66,136.53,12.177221483508642,280.7187678622062
67,134.81,12.474535500330441,295.1868626989409
68,133.22,12.766584759397226,309.85506048338624
69,131.41,13.08377132500926,325.06031601334746
70,129.78,13.397623287377824,341.04832589468197
71,128.24,13.707852167926353,356.28519054605914
72,126.67,14.029890102250295,374.05890020747574
73,124.92,14.391240671896865,393.54525454851574
74,123.38,14.732048043057677,412.27723327177983
75,121.92,15.072550068378899,431.51812895846604
76,120.55,15.409708877557703,451.7100407840077
77,119.19,15.757748394093724,472.0789894196819
78,117.83,16.11839023404108,494.5265593415586
79,116.6,16.469008880415657,517.2563884485037
80,115.25,16.839948558241872,540.6171346552147
81,114.02,17.209122379915982,565.9852956747814
82,112.76,17.588039282426784,592.2104993353687
83,111.53,17.977180628373084,618.6693392701567
84,110.36,18.373936630673548,646.359272253251
85,109.2,18.773578416496445,675.100040830202
86,108.11,19.17344853035903,704.4180557470401
87,106.71,19.63278057293722,739.3426799829897
88,105.49,20.07621924731515,777.0941353448928
89,104.33,20.522082157007954,814.7726692283809
90,103.27,20.955773984752923,848.6449847311333
91,101.97,21.463537854111028,891.8671087678601
92,100.93,21.923193285897696,931.0078274930867
93,99.93,22.387458737782193,968.8522793054581
94,98.76,22.902416294150648,1011.7928945970862
95,97.58,23.429736915551363,1058.427690353296
96,96.4,23.976891259490184,1108.0005501547823
97,95.38,24.495103984209706,1156.6897721612002
98,94.57,24.976642368465487,1202.8956828876787
99,93.42,25.566307947750637,1261.749244067246
100,92.46,26.114718295673587,1313.6053975437835
101,91.64,26.625746639718304,1365.5720637842678
102,90.74,27.19046709963767,1421.7117586692739
103,89.94,27.729853139854598,1477.270344683352
104,89.08,28.299004306658873,1534.724080548099
105,88.22,28.886649529304027,1593.6747840462135
106,87.13,29.560877613718045,1662.5636072733803
