S1
3.731060226673695
3.8590068036753875
4.008480945503846
4.153787130343147
4.316460162601626
4.428541919585425
4.592128176382661
4.723178650617674
4.884538060441376
5.0805454545454545
5.178620155038759
5.354573225516622
5.558104889499599
5.742964285714286
5.947261794408938
6.121634173726651
6.320797275641025
6.390905448717949
6.640459122717187
6.836755789818659
7.047989800254993
7.274875156054931
7.461907866145155
7.778094112591319
7.959246475272116
8.234327022375215
8.50904923661334
8.668645833333333
8.950290429836157
9.126201148069514
9.427987421383648
9.67635135135135
9.989927477840451
10.253582372025955
10.378472222222221
10.758079758079758
11.07263368315842
11.33119705526422
11.70720464990538
11.757452690378475
12.114507198228129
12.380839231547016
12.729889982308713
13.020392584514722
13.142197802197801
13.586835522201376
13.9627123055899
14.231762978780194
14.903861788617887
15.213520963296096
15.545689402810305
15.842804054054053
16.119886363636365
